""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_4793"	91.2971300825965	107.837640197701	83.534396936997	86.4007196858914	-0.367650220873005	0.285240711437835	-1.28891215780441	0.197428626866942	0.573942188220534	74	112	95	77	121	127	53	"    20.29"	"    17.23"	"    17.41"	"    25.37"	"    21.98"	"    22.75"	"    14.94"	" 4.3437"	" 4.1076"	" 4.1224"	" 4.6656"	" 4.4586"	" 4.5085"	" 3.9021"	"Tery_4793"	"gene4837"	"CDS"	7367986	7369020	"+"	"CP000393.1"	"protein of unknown function UPF0118"	"PFAM: protein of unknown function UPF0118~KEGG: syn:slr0784 hypothetical protein"	"InterPro:IPR002549,NCBI_GP:ABG53744.1"
"Tery_1735"	43.9363103106261	52.897172531939	38.4710781600644	43.1732963151559	-0.44718547883422	0.347249554459309	-1.28779280805851	0.197818096474672	0.57421980257312	24	68	45	33	68	50	35	"     6.58"	"    10.46"	"     8.25"	"    10.87"	"    12.35"	"     8.96"	"     9.87"	" 2.7207"	" 3.3882"	" 3.0453"	" 3.4439"	" 3.6277"	" 3.1646"	" 3.3039"	"Tery_1735"	"gene1745"	"CDS"	2640871	2641221	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50997.1"
"Tery_0912"	331.051308357894	396.664203330352	322.051272845492	278.938466654038	-0.304931212725379	0.237059964105298	-1.28630413775788	0.198336938994429	0.575271121633131	265	404	420	243	518	279	254	"    72.68"	"    62.15"	"    76.96"	"    80.06"	"    94.08"	"    49.98"	"    71.60"	" 6.1836"	" 5.9578"	" 6.2662"	" 6.3232"	" 6.5560"	" 5.6436"	" 6.1621"	"Tery_0912"	"gene918"	"CDS"	1443313	1444083	"+"	"CP000393.1"	"protein of unknown function DUF1350"	"PFAM: protein of unknown function DUF1350~KEGG: ava:Ava_3724 protein of unknown function DUF1350"	"InterPro:IPR010765,NCBI_GP:ABG50311.1"
"Tery_0068"	4002.50794911554	4983.07530660324	4027.20641993443	2984.89288539949	-0.307459169136315	0.239820085348204	-1.28204094619474	0.199828282884538	0.577189107642441	2696	6654	4827	2729	7094	3131	2626	"   739.38"	"  1023.58"	"   884.46"	"   899.12"	"  1288.47"	"   560.89"	"   740.23"	" 9.5302"	" 9.9994"	" 9.7887"	" 9.8124"	"10.3315"	" 9.1316"	" 9.5319"	"Tery_0068"	"gene67"	"CDS"	94221	94430	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syf:Synpcc7942_1822 hypothetical protein"	"NCBI_GP:ABG49577.1"
"Tery_0556"	243.073127457965	277.237664823	217.680087360224	246.99815023954	-0.345005637265466	0.269334172162493	-1.28095753500347	0.200208582110607	0.577189107642441	173	342	235	198	311	386	137	"    47.45"	"    52.61"	"    43.06"	"    65.23"	"    56.49"	"    69.15"	"    38.62"	" 5.5685"	" 5.7175"	" 5.4286"	" 6.0278"	" 5.8201"	" 6.1118"	" 5.2716"	"Tery_0556"	"gene561"	"CDS"	874239	875069	"-"	"CP000393.1"	"3-mercaptopyruvate sulfurtransferase"	"PFAM: Rhodanese-like~KEGG: ava:Ava_1779 rhodanese-like"	"InterPro:IPR001307,InterPro:IPR001763,NCBI_GP:ABG50004.1"
"Tery_2511"	526.754576757945	633.937786811602	533.703133860407	409.148531050597	-0.249554260491426	0.194906992213469	-1.28037613046794	0.20041288459807	0.577189107642441	464	724	613	428	756	486	324	"   127.25"	"   111.37"	"   112.32"	"   141.01"	"   137.31"	"    87.06"	"    91.33"	" 6.9917"	" 6.7994"	" 6.8116"	" 7.1398"	" 7.1014"	" 6.4441"	" 6.5132"	"Tery_2511"	"gene2533"	"CDS"	3876821	3878002	"+"	"CP000393.1"	"DegT/DnrJ/EryC1/StrS aminotransferase"	"PFAM: DegT/DnrJ/EryC1/StrS aminotransferase~KEGG: ana:alr3012 pleiotropic regulatory protein"	"InterPro:IPR000653,NCBI_GP:ABG51717.1"
"Tery_2878"	283.223067483729	313.269847093301	260.219672714348	287.681380028228	-0.266032294449662	0.208655792159174	-1.27498159383334	0.202315756902722	0.580847114422828	215	355	314	219	360	343	227	"    58.96"	"    54.61"	"    57.53"	"    72.15"	"    65.39"	"    61.45"	"    63.99"	" 5.8820"	" 5.7713"	" 5.8466"	" 6.1732"	" 6.0311"	" 5.9415"	" 6.0000"	"Tery_2878"	"gene2900"	"CDS"	4484081	4485901	"-"	"CP000393.1"	"ferrous iron transport protein B"	"TIGRFAM: ferrous iron transport protein B  small GTP-binding protein GTP-binding~PFAM: GTP-binding protein%2C HSR1-related Ferrous iron transport protein B-like Ferrous iron transport B-like nucleoside recognition~KEGG: syn:slr1392 ferrous iron transport protein B"	"InterPro:IPR002917,InterPro:IPR003373,InterPro:IPR005225,InterPro:IPR005289,InterPro:IPR006073,InterPro:IPR011619,InterPro:IPR011640,InterPro:IPR011642,NCBI_GP:ABG52051.1"
"Tery_4442"	2225.59881110331	2368.1588451138	1925.18675767966	2533.65685722828	-0.297896836875348	0.233610384818419	-1.27518661940863	0.202243196189307	0.580847114422828	1516	2860	2238	1765	2523	3783	1517	"   415.76"	"   439.95"	"   410.07"	"   581.51"	"   458.25"	"   677.69"	"   427.62"	" 8.6997"	" 8.7812"	" 8.6798"	" 9.1837"	" 8.8400"	" 9.4045"	" 8.7402"	"Tery_4442"	"gene4485"	"CDS"	6846113	6847903	"-"	"CP000393.1"	"GTP-binding protein TypA"	"TIGRFAM: small GTP-binding protein GTP-binding protein TypA~PFAM: elongation factor G-like protein synthesis factor%2C GTP-binding  elongation factor Tu%2C domain 2~KEGG: tel:tlr2283 GTP-binding protein TypA homolog tlr2283"	"InterPro:IPR000640,InterPro:IPR000795,InterPro:IPR004161,InterPro:IPR005225,InterPro:IPR006298,NCBI_GP:ABG53429.1"
"Tery_4114"	1040.04907145313	1084.63465273221	841.264589502997	1293.64021309927	-0.365329719253114	0.286669191151652	-1.27439477463712	0.202523543261781	0.580989414732235	735	1128	972	860	1062	2111	661	"   201.57"	"   173.52"	"   178.10"	"   283.34"	"   192.89"	"   378.17"	"   186.33"	" 7.6552"	" 7.4390"	" 7.4766"	" 8.1465"	" 7.5917"	" 8.5629"	" 7.5418"	"Tery_4114"	"gene4154"	"CDS"	6348239	6348964	"+"	"CP000393.1"	"Mo-dependent nitrogenase-like"	"PFAM: Mo-dependent nitrogenase-like~KEGG: ava:Ava_1587 Mo-dependent nitrogenase-like"	"InterPro:IPR009717,NCBI_GP:ABG53122.1"
"Tery_1545"	66.9672677147762	76.5908784601124	57.698325435922	71.2470703877212	-0.400328278327893	0.314863024284982	-1.27143629912402	0.203573475889325	0.582635856169603	43	83	73	53	89	109	41	"    11.79"	"    12.77"	"    13.38"	"    17.46"	"    16.16"	"    19.53"	"    11.56"	" 3.5611"	" 3.6756"	" 3.7426"	" 4.1270"	" 4.0157"	" 4.2881"	" 3.5320"	"Tery_1545"	"gene1553"	"CDS"	2353054	2353818	"+"	"CP000393.1"	"protein of unknown function DUF820"	"PFAM: protein of unknown function DUF820~KEGG: ava:Ava_3344 protein of unknown function DUF820"	"InterPro:IPR008538,NCBI_GP:ABG50825.1"
"Tery_3345"	143.50794708468	168.339704259339	137.45995074436	127.748184420501	-0.298580512394844	0.235169195336437	-1.26964125538504	0.204212446848034	0.583702737175963	116	189	161	108	211	152	101	"    31.81"	"    29.07"	"    29.50"	"    35.58"	"    38.32"	"    27.23"	"    28.47"	" 4.9920"	" 4.8621"	" 4.8831"	" 5.1535"	" 5.2605"	" 4.7676"	" 4.8319"	"Tery_3345"	"gene3373"	"CDS"	5128555	5130444	"-"	"CP000393.1"	"serine/threonine protein kinase"	"PFAM: protein kinase~SMART: Tyrosine protein kinase Serine/threonine protein kinase~KEGG: ana:alr2412 serine/threonine kinase"	"InterPro:IPR000719,InterPro:IPR001245,InterPro:IPR002290,InterPro:IPR008266,NCBI_GP:ABG52448.1"
"Tery_3683"	51.7402841303828	65.0025241268986	47.6049110876633	44.6811036979461	-0.422548625436116	0.333321270188349	-1.2676917533566	0.204908050924718	0.584133358079764	39	72	52	53	61	60	31	"    10.70"	"    11.08"	"     9.53"	"    17.46"	"    11.08"	"    10.75"	"     8.74"	" 3.4203"	" 3.4706"	" 3.2537"	" 4.1270"	" 3.4711"	" 3.4274"	" 3.1290"	"Tery_3683"	"gene3716"	"CDS"	5655409	5658126	"+"	"CP000393.1"	"DEAD/DEAH box helicase-like"	"PFAM: helicase-like DEAD/DEAH box helicase-like~KEGG: ava:Ava_C0060 DEAD/DEAH box helicase-like"	"InterPro:IPR001410,InterPro:IPR001650,InterPro:IPR011545,NCBI_GP:ABG52744.1"
"Tery_3915"	137.59147238416	170.797141178995	139.285870356106	101.844206631408	-0.303815178055938	0.239720265444465	-1.26737377623304	0.205021671934754	0.584133358079764	115	195	164	103	226	122	80	"    31.54"	"    30.00"	"    30.05"	"    33.94"	"    41.05"	"    21.86"	"    22.55"	" 4.9795"	" 4.9072"	" 4.9098"	" 5.0851"	" 5.3596"	" 4.4506"	" 4.4957"	"Tery_3915"	"gene3953"	"CDS"	6049362	6049724	"-"	"CP000393.1"	"transcriptional regulator%2C PadR family"	"PFAM: transcriptional regulator PadR-like~KEGG: ava:Ava_1722 transcriptional regulator%2C PadR-like family"	"InterPro:IPR005149,NCBI_GP:ABG52947.1"
"Tery_3249"	1058.58254035996	1230.88728640395	1023.07076399993	939.545458856004	-0.268238563286392	0.212345473117274	-1.26321771473908	0.206510948220447	0.585114353291266	882	1400	1176	778	1564	958	844	"   241.89"	"   215.36"	"   215.48"	"   256.33"	"   284.07"	"   171.62"	"   237.91"	" 7.9183"	" 7.7507"	" 7.7515"	" 8.0019"	" 8.1501"	" 7.4231"	" 7.8943"	"Tery_3249"	"gene3277"	"CDS"	4982580	4983797	"-"	"CP000393.1"	"response regulator receiver protein"	"PFAM: response regulator receiver~KEGG: cyb:CYB_1939 response regulator"	"InterPro:IPR001789,NCBI_GP:ABG52363.1"
"Tery_0132"	397.377188968589	433.212022921307	330.099302367615	462.459184917332	-0.389481900713292	0.309083327445959	-1.26011941158939	0.207626288668618	0.586915882980111	324	444	327	364	387	733	250	"    88.86"	"    68.30"	"    59.92"	"   119.93"	"    70.29"	"   131.31"	"    70.47"	" 6.4736"	" 6.0940"	" 5.9051"	" 6.9061"	" 6.1355"	" 7.0369"	" 6.1392"	"Tery_0132"	"gene131"	"CDS"	189570	193661	"-"	"CP000393.1"	"hydrogenobyrinic acid a%2Cc-diamide cobaltochelatase"	"TIGRFAM: cobaltochelatase%2C CobN subunit~PFAM: CobN/magnesium chelatase~KEGG: ava:Ava_1167 cobaltochelatase"	"InterPro:IPR003672,InterPro:IPR011953,NCBI_GP:ABG49627.1"
"Tery_0637"	335.464891993692	375.349500770863	308.015775935736	336.753957303457	-0.286742397574367	0.227549604792961	-1.26013138029954	0.207621971730434	0.586915882980111	293	412	321	267	423	439	242	"    80.36"	"    63.38"	"    58.82"	"    87.97"	"    76.83"	"    78.64"	"    68.22"	" 6.3285"	" 5.9861"	" 5.8784"	" 6.4591"	" 6.2638"	" 6.2974"	" 6.0923"	"Tery_0637"	"gene642"	"CDS"	1039586	1040161	"+"	"CP000393.1"	"Rhomboid-like protein"	"PFAM: Rhomboid-like protein~KEGG: gvi:glr0081 hypothetical protein"	"InterPro:IPR002610,NCBI_GP:ABG50078.1"
"Tery_4589"	1031.97440469087	1107.06368728368	931.740188992736	1107.23644564524	-0.248524628563869	0.197090106574226	-1.26096957824858	0.207319807947542	0.586915882980111	715	1509	1006	715	1379	1356	851	"   196.09"	"   232.13"	"   184.33"	"   235.57"	"   250.47"	"   242.92"	"   239.88"	" 7.6154"	" 7.8588"	" 7.5262"	" 7.8801"	" 7.9685"	" 7.9244"	" 7.9063"	"Tery_4589"	"gene4633"	"CDS"	7058865	7059953	"-"	"CP000393.1"	"Phospho-N-acetylmuramoyl-pentapeptide-transferase"	"KEGG: ana:all4316 phospho-N-acetylmuramoyl-pentapeptide-transferas e~TIGRFAM: phospho-N-acetylmuramoyl-pentapeptide-transferase~PFAM: glycosyl transferase%2C family 4"	"InterPro:IPR000715,InterPro:IPR003524,NCBI_GP:ABG53565.1"
"Tery_2188"	953.193662690107	1095.16567856986	924.16456539398	854.765292754543	-0.245857269267037	0.195211213954497	-1.25944234599323	0.207870602327727	0.587154501344163	687	1315	1184	671	1430	993	691	"   188.41"	"   202.29"	"   216.95"	"   221.07"	"   259.73"	"   177.89"	"   194.78"	" 7.5578"	" 7.6603"	" 7.7613"	" 7.7884"	" 8.0209"	" 7.4749"	" 7.6058"	"Tery_2188"	"gene2207"	"CDS"	3416005	3416469	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_3108 hypothetical protein"	"NCBI_GP:ABG51418.1"
"Tery_2632"	360.920910823504	404.319026662807	301.382887565084	406.82982987183	-0.421237993530436	0.336143366350436	-1.25314980362066	0.210151193896856	0.591775447844522	304	420	274	347	348	670	204	"    83.37"	"    64.61"	"    50.21"	"   114.33"	"    63.21"	"   120.02"	"    57.50"	" 6.3817"	" 6.0139"	" 5.6501"	" 6.8371"	" 5.9822"	" 6.9073"	" 5.8459"	"Tery_2632"	"gene2653"	"CDS"	4074308	4079536	"-"	"CP000393.1"	"putative signal transduction protein with Nacht domain"	"KEGG: ava:Ava_4476 predicted signal transduction protein containing NACHT domain"	"InterPro:IPR001687,InterPro:IPR007111,NCBI_GP:ABG51827.1"
"Tery_0722"	475.820581357716	558.821098515065	467.463745402165	405.355318133692	-0.25806980094182	0.206189324555495	-1.25161572500501	0.210709921822422	0.592789688526844	417	658	501	388	647	521	296	"   114.36"	"   101.22"	"    91.80"	"   127.83"	"   117.51"	"    93.33"	"    83.44"	" 6.8376"	" 6.6615"	" 6.5206"	" 6.9982"	" 6.8768"	" 6.5445"	" 6.3828"	"Tery_0722"	"gene727"	"CDS"	1168841	1169767	"-"	"CP000393.1"	"spermidine synthase"	"PFAM: Spermine synthase~KEGG: cya:CYA_0575 spermidine synthase"	"InterPro:IPR000051,InterPro:IPR001045,NCBI_GP:ABG50154.1"
"Tery_2466"	41.7663415533873	56.0786776062572	40.5080927049936	29.3413787731081	-0.469492585310276	0.375701640917393	-1.24964209409323	0.211430318954249	0.593556675229361	36	53	47	40	63	21	32	"     9.87"	"     8.15"	"     8.61"	"    13.18"	"    11.44"	"     3.76"	"     9.02"	" 3.3049"	" 3.0291"	" 3.1080"	" 3.7212"	" 3.5176"	" 1.9153"	" 3.1748"	"Tery_2466"	"gene2488"	"CDS"	3794910	3795137	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51677.1"
"Tery_2807"	437.489850718662	497.310821795969	419.41227446375	404.785244023725	-0.245782660344679	0.19700355340045	-1.24760521372462	0.212175668214885	0.59473973563745	316	598	530	322	618	488	316	"    86.66"	"    91.99"	"    97.11"	"   106.09"	"   112.25"	"    87.42"	"    89.08"	" 6.4375"	" 6.5236"	" 6.6017"	" 6.7293"	" 6.8107"	" 6.4501"	" 6.4771"	"Tery_2807"	"gene2830"	"CDS"	4352351	4354093	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:alr1621 hypothetical protein"	"NCBI_GP:ABG51983.1"
"Tery_3279"	381.858225892505	441.180308469428	371.622579147619	337.889613432911	-0.249977864492557	0.200546736410344	-1.24648183743599	0.212587553086423	0.595439736791264	317	529	415	288	544	407	264	"    86.94"	"    81.38"	"    76.04"	"    94.89"	"    98.81"	"    72.91"	"    74.42"	" 6.4421"	" 6.3467"	" 6.2489"	" 6.5683"	" 6.6267"	" 6.1882"	" 6.2178"	"Tery_3279"	"gene3307"	"CDS"	5033087	5034139	"+"	"CP000393.1"	"ribonuclease T2"	"PFAM: ribonuclease T2~KEGG: mlo:mll1611 probable ribonuclease"	"InterPro:IPR001568,NCBI_GP:ABG52391.1"
"Tery_2578"	4434.83953849533	4892.0687151546	4123.65917815318	4444.38090234928	-0.246434507295009	0.197873538953148	-1.24541415996688	0.212979550971497	0.596083011560471	2912	5842	5534	3139	6131	4948	3729	"   798.62"	"   898.67"	"  1014.01"	"  1034.20"	"  1113.56"	"   886.39"	"  1051.15"	" 9.6414"	" 9.8117"	" 9.9859"	"10.0143"	"10.1210"	" 9.7918"	"10.0378"	"Tery_2578"	"gene2599"	"CDS"	3974960	3975346	"+"	"CP000393.1"	"protein of unknown function DUF1257"	"PFAM: protein of unknown function DUF1257~KEGG: ava:Ava_2646 protein of unknown function DUF1257"	"InterPro:IPR009666,NCBI_GP:ABG51775.1"
"Tery_1036"	284.042070904591	318.443083569376	263.283848724601	280.778391509789	-0.267835185290787	0.215593252717345	-1.24231710368939	0.214119587248081	0.597906558460042	196	403	313	227	358	323	229	"    53.75"	"    61.99"	"    57.35"	"    74.79"	"    65.02"	"    57.86"	"    64.55"	" 5.7485"	" 5.9543"	" 5.8420"	" 6.2249"	" 6.0231"	" 5.8548"	" 6.0126"	"Tery_1036"	"gene1042"	"CDS"	1619340	1621193	"-"	"CP000393.1"	"serine/threonine protein kinase"	"PFAM: protein kinase protein of unknown function DUF323~SMART: Tyrosine protein kinase Serine/threonine protein kinase~KEGG: ana:alr1336 serine/threonine kinase"	"InterPro:IPR000719,InterPro:IPR001245,InterPro:IPR002290,InterPro:IPR005532,InterPro:IPR008271,NCBI_GP:ABG50408.1"
"Tery_0636"	228.60648917192	256.027177680516	212.128396177014	225.902940155682	-0.267343862608363	0.215291711045314	-1.2417749912912	0.214319592338564	0.598010291084504	166	307	255	178	296	265	181	"    45.53"	"    47.23"	"    46.72"	"    58.65"	"    53.76"	"    47.47"	"    51.02"	" 5.5089"	" 5.5618"	" 5.5464"	" 5.8742"	" 5.7488"	" 5.5693"	" 5.6733"	"Tery_0636"	"gene641"	"CDS"	1036276	1038555	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_B0313 hypothetical protein"	"NCBI_GP:ABG50077.1"
"Tery_1576"	1460.73743342096	1643.64030413277	1385.26070570034	1391.04965429006	-0.247714111821518	0.199620801561835	-1.24092334006978	0.214634069629491	0.5984330324066	1189	2055	1466	1043	2081	1541	1172	"   326.08"	"   316.12"	"   268.62"	"   343.63"	"   377.97"	"   276.06"	"   330.37"	" 8.3491"	" 8.3044"	" 8.0695"	" 8.4248"	" 8.5622"	" 8.1089"	" 8.3680"	"Tery_1576"	"gene1584"	"CDS"	2411299	2411625	"-"	"CP000393.1"	"NADH-ubiquinone oxidoreductase%2C chain 4L"	"PFAM: NADH-ubiquinone oxidoreductase%2C chain 4L~KEGG: ava:Ava_2717 NADH dehydrogenase kappa subunit"	"InterPro:IPR001133,InterPro:IPR003214,InterPro:IPR003215,NCBI_GP:ABG50856.1"
"Tery_2956"	631.950848221309	709.079712997736	589.991701007544	617.760704265529	-0.265176473142725	0.213776275055712	-1.24043920717403	0.214812986822208	0.598477456457623	531	813	640	505	798	840	422	"   145.63"	"   125.06"	"   117.27"	"   166.38"	"   144.94"	"   150.48"	"   118.96"	" 7.1862"	" 6.9666"	" 6.8738"	" 7.3784"	" 7.1794"	" 7.2335"	" 6.8944"	"Tery_2956"	"gene2978"	"CDS"	4592699	4593613	"-"	"CP000393.1"	"Methyltransferase type 11"	"PFAM: Methyltransferase type 11 Methyltransferase type 12~KEGG: ana:all2085 hypothetical protein"	"InterPro:IPR000051,InterPro:IPR001601,InterPro:IPR013216,InterPro:IPR013217,NCBI_GP:ABG52117.1"
"Tery_0385"	112.834291590104	131.764198884824	102.48196211339	109.432878510457	-0.360008003568315	0.291682808243753	-1.23424484883409	0.217111680009012	0.598927422909234	83	121	142	94	148	101	105	"    22.76"	"    18.61"	"    26.02"	"    30.97"	"    26.88"	"    18.09"	"    29.60"	" 4.5092"	" 4.2190"	" 4.7020"	" 4.9533"	" 4.7490"	" 4.1782"	" 4.8879"	"Tery_0385"	"gene389"	"CDS"	597558	598646	"+"	"CP000393.1"	"RNA polymerase%2C sigma-24 subunit%2C ECF subfamily"	"PFAM: sigma-70 region 2 sigma-70 region 4 Sigma-70%2C region 4 type 2~KEGG: mta:Moth_2362 sigma-24 (FecI-like)"	"InterPro:IPR007627,InterPro:IPR007630,InterPro:IPR013249,NCBI_GP:ABG49853.1"
"Tery_0394"	643.978070912252	744.38537921941	568.362082103991	656.994745817487	-0.388164950778039	0.313301559365495	-1.23894994829952	0.215364034452881	0.598927422909234	618	609	604	658	606	912	437	"   169.49"	"    93.68"	"   110.67"	"   216.79"	"   110.07"	"   163.38"	"   123.18"	" 7.4051"	" 6.5499"	" 6.7903"	" 7.7602"	" 6.7824"	" 7.3521"	" 6.9448"	"Tery_0394"	"gene398"	"CDS"	609071	609604	"-"	"CP000393.1"	"peptide methionine sulfoxide reductase"	"KEGG: lic:LIC10545 peptide methionine sulfoxide reductase~TIGRFAM: peptide methionine sulfoxide reductase~PFAM: Methionine sulfoxide reductase A"	"InterPro:IPR002569,NCBI_GP:ABG49862.1"
"Tery_1043"	272.8162051124	325.401252542511	267.288504095261	228.522709207998	-0.286793860526911	0.233306641629597	-1.22925716354973	0.218975402531974	0.598927422909234	257	345	285	228	373	303	161	"    70.48"	"    53.07"	"    52.22"	"    75.12"	"    67.75"	"    54.28"	"    45.38"	" 6.1394"	" 5.7301"	" 5.7068"	" 6.2313"	" 6.0823"	" 5.7626"	" 5.5044"	"Tery_1043"	"gene1049"	"CDS"	1633212	1634891	"+"	"CP000393.1"	"ABC-1"	"PFAM: ABC-1~KEGG: syn:sll0095 ABC1-like protein"	"InterPro:IPR000719,InterPro:IPR004147,InterPro:IPR006061,NCBI_GP:ABG50415.1"
"Tery_1276"	694.214288857346	803.648825758604	673.731388637681	615.504102285586	-0.255113941248691	0.206874203086788	-1.23318392260665	0.217507152284209	0.598927422909234	535	1011	768	513	1012	648	540	"   146.72"	"   155.52"	"   140.72"	"   169.02"	"   183.81"	"   116.08"	"   152.22"	" 7.1971"	" 7.2811"	" 7.1368"	" 7.4011"	" 7.5221"	" 6.8591"	" 7.2501"	"Tery_1276"	"gene1283"	"CDS"	1958159	1959787	"+"	"CP000393.1"	"arginine decarboxylase"	"PFAM: Orn/Lys/Arg decarboxylase%2C major region Orn/Lys/Arg decarboxylase-like~KEGG: ana:all4887 lysine decarboxylase"	"InterPro:IPR000310,InterPro:IPR008286,NCBI_GP:ABG50611.1"
"Tery_1438"	72.3064433925514	85.5923425670702	64.4114249349591	70.8630719044211	-0.405745052023453	0.32853103158581	-1.23502808871641	0.216820050536157	0.598927422909234	55	63	96	65	89	97	48	"    15.08"	"     9.69"	"    17.59"	"    21.42"	"    16.16"	"    17.38"	"    13.53"	" 3.9159"	" 3.2782"	" 4.1375"	" 4.4212"	" 4.0157"	" 4.1199"	" 3.7592"	"Tery_1438"	"gene1446"	"CDS"	2174746	2175996	"+"	"CP000393.1"	"Aluminium resistance"	"PFAM: Cys/Met metabolism pyridoxal-phosphate-dependent enzymes  Aluminium resistance~KEGG: ava:Ava_4213 Cys/Met metabolism pyridoxal-phosphate-dependent enzyme"	"InterPro:IPR000277,InterPro:IPR009651,NCBI_GP:ABG50733.1"
"Tery_1606"	308.416070486071	341.722919699935	282.572087691098	313.875195464668	-0.273660949377132	0.222681893954446	-1.22893219793215	0.219097228211566	0.598927422909234	254	368	325	247	378	350	263	"    69.66"	"    56.61"	"    59.55"	"    81.38"	"    68.66"	"    62.70"	"    74.14"	" 6.1225"	" 5.8232"	" 5.8963"	" 6.3468"	" 6.1015"	" 5.9706"	" 6.2123"	"Tery_1606"	"gene1615"	"CDS"	2453967	2454782	"+"	"CP000393.1"	"Fimbrial assembly"	"PFAM: Fimbrial assembly~KEGG: ana:alr1029 type IV pilus assembly protein PilN"	"InterPro:IPR007813,NCBI_GP:ABG50885.1"
"Tery_1707"	240.354504137771	268.933943028236	206.030204194646	263.261515161996	-0.382944191141778	0.311964244703721	-1.22752590286579	0.219624992257843	0.598927422909234	224	254	191	225	242	383	164	"    61.43"	"    39.07"	"    35.00"	"    74.13"	"    43.95"	"    68.61"	"    46.23"	" 5.9412"	" 5.2885"	" 5.1296"	" 6.2122"	" 5.4583"	" 6.1006"	" 5.5310"	"Tery_1707"	"gene1717"	"CDS"	2596502	2599774	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1848 hypothetical protein"	"NCBI_GP:ABG50972.1"
"Tery_1723"	123.709607417241	146.249369813123	115.317252230016	113.758377802196	-0.344997417424154	0.280777687909645	-1.22872091437399	0.219176461966334	0.598927422909234	119	151	109	110	154	140	87	"    32.64"	"    23.23"	"    19.97"	"    36.24"	"    27.97"	"    25.08"	"    24.52"	" 5.0288"	" 4.5384"	" 4.3207"	" 5.1800"	" 4.8064"	" 4.6490"	" 4.6167"	"Tery_1723"	"gene1733"	"CDS"	2618665	2620149	"-"	"CP000393.1"	"serine/threonine protein kinase"	"PFAM: protein kinase GUN4-like~SMART: Serine/threonine protein kinase~KEGG: ana:all5278 serine/threonine kinase"	"InterPro:IPR000719,InterPro:IPR002290,InterPro:IPR008629,NCBI_GP:ABG50986.1"
"Tery_2546"	270.963640070401	294.567816626101	232.321382541784	305.322849807626	-0.341482122930137	0.276578751628914	-1.23466506707032	0.216955181995611	0.598927422909234	243	292	225	236	284	405	215	"    66.64"	"    44.92"	"    41.23"	"    77.75"	"    51.58"	"    72.55"	"    60.61"	" 6.0586"	" 5.4895"	" 5.3659"	" 6.2810"	" 5.6891"	" 6.1811"	" 5.9216"	"Tery_2546"	"gene2567"	"CDS"	3923071	3925230	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_1350 dynamin"	"InterPro:IPR006034,NCBI_GP:ABG51747.1"
"Tery_2811"	51.9669706370567	58.0704090080147	43.8166661635764	58.0889889763193	-0.423635769602544	0.343188384358813	-1.23441173684836	0.217049517722176	0.598927422909234	45	44	53	41	66	69	46	"    12.34"	"     6.77"	"     9.71"	"    13.51"	"    11.99"	"    12.36"	"    12.97"	" 3.6266"	" 2.7610"	" 3.2811"	" 3.7568"	" 3.5847"	" 3.6289"	" 3.6979"	"Tery_2811"	"gene2834"	"CDS"	4363322	4365670	"+"	"CP000393.1"	"Tetratricopeptide TPR_2"	"PFAM: TPR repeat Tetratricopeptide TPR_3 Tetratricopeptide TPR_2~SMART: Sel1-like Tetratricopeptide region~KEGG: cch:Cag_1504 TPR repeat"	"InterPro:IPR001440,InterPro:IPR006597,InterPro:IPR011595,InterPro:IPR011716,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG51987.1"
