""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_0143"	260.581439907464	196.896720294759	298.343842158491	267.622556143628	0.586622634264416	0.23180684961213	2.53065271904597	0.0113850509994262	0.103018488759987	235	431	357	108	280	332	203	"    64.45"	"    66.30"	"    65.41"	"    35.58"	"    50.86"	"    59.47"	"    57.22"	" 6.03"	" 6.07"	" 6.05"	" 5.19"	" 5.70"	" 5.92"	" 5.86"	"Tery_0143"	"gene142"	"CDS"	209440	210882	"+"	"CP000393.1"	"Cobyrinic acid a%2Cc-diamide synthase"	"PFAM: Cobyrinic acid a%2Cc-diamide synthase protein of unknown function DUF450~KEGG: ana:alr1113 ParA family protein"	"InterPro:IPR002586,InterPro:IPR007409,NCBI_GP:ABG49638.1"
"Tery_5017"	363.885566929905	253.23376053778	377.899747383746	453.516102641268	0.579327427325571	0.228928405899768	2.53060525647139	0.0113865915018429	0.103018488759987	267	603	450	166	311	629	302	"    73.22"	"    92.76"	"    82.45"	"    54.69"	"    56.49"	"   112.68"	"    85.13"	" 6.21"	" 6.55"	" 6.38"	" 5.80"	" 5.85"	" 6.83"	" 6.43"	"Tery_5017"	"gene5062"	"CDS"	7668698	7669057	"-"	"CP000393.1"	"anti-sigma-factor antagonist"	"TIGRFAM: anti-anti-sigma factor~PFAM: Sulfate transporter/antisigma-factor antagonist STAS~KEGG: syn:slr1856 phosphoprotein substrate of icfG gene cluster"	"InterPro:IPR002645,InterPro:IPR003658,NCBI_GP:ABG53929.1"
"Tery_0999"	5234.83506805021	3546.69554594864	5520.99332077912	6493.73721105842	0.638736395625831	0.252598534593051	2.52866231648916	0.0114498129434411	0.103301506457778	2978	9026	7772	2311	4381	8618	4570	"   816.72"	"  1388.46"	"  1424.08"	"   761.40"	"   795.71"	"  1543.84"	"  1288.22"	" 9.68"	"10.44"	"10.48"	" 9.57"	" 9.64"	"10.59"	"10.33"	"Tery_0999"	"gene1005"	"CDS"	1563071	1563907	"+"	"CP000393.1"	"Phycobilisome linker polypeptide"	"PFAM: Phycobilisome linker polypeptide CpcD phycobilisome linker-like~KEGG: gvi:glr1265 phycoerythrin-associated linker protein"	"InterPro:IPR001297,InterPro:IPR008213,NCBI_GP:ABG50377.1"
"Tery_2143"	193.245817218643	149.32774742331	230.151072666022	181.806003842909	0.625848053513746	0.248900952382429	2.51444619847074	0.0119219491426992	0.105742505439593	163	369	272	97	185	257	118	"    44.70"	"    56.76"	"    49.84"	"    31.96"	"    33.60"	"    46.04"	"    33.26"	" 5.51"	" 5.85"	" 5.67"	" 5.04"	" 5.11"	" 5.56"	" 5.10"	"Tery_2143"	"gene2162"	"CDS"	3346524	3347168	"-"	"CP000393.1"	"imidazole glycerol phosphate synthase subunit hisH"	"TIGRFAM: imidazole glycerol phosphate synthase%2C glutamine amidotransferase subunit~PFAM: glutamine amidotransferase class-I CobB/CobQ-like glutamine amidotransferase~KEGG: ava:Ava_4017 imidazole glycerol phosphate synthase subunit HisH"	"InterPro:IPR000991,InterPro:IPR010139,InterPro:IPR011698,InterPro:IPR011702,InterPro:IPR012998,NCBI_GP:ABG51377.1"
"Tery_3009"	3440.87395117542	2488.7556311567	3829.23671133935	3810.44813094825	0.621258783484372	0.247307079176104	2.51209462161001	0.0120016904057978	0.106193270289373	2316	5241	5874	1443	3398	4372	3115	"   635.16"	"   806.22"	"  1076.31"	"   475.42"	"   617.17"	"   783.20"	"   878.07"	" 9.31"	" 9.66"	"10.07"	" 8.90"	" 9.27"	" 9.62"	" 9.78"	"Tery_3009"	"gene3035"	"CDS"	4656467	4657330	"-"	"CP000393.1"	"LSU ribosomal protein L2P"	"PFAM: ribosomal protein L2~KEGG: ava:Ava_0694 50S ribosomal protein L2"	"InterPro:IPR002171,InterPro:IPR005880,NCBI_GP:ABG52164.1"
"Tery_1633"	2131.26514422241	1724.34545864409	2482.97063812195	2010.62658895141	0.525271020377474	0.209238913133914	2.51038878242164	0.0120598304298589	0.1064511955251	1682	3862	3149	1011	2334	2485	1531	"   461.29"	"   594.09"	"   577.00"	"   333.09"	"   423.92"	"   445.17"	"   431.57"	" 8.85"	" 9.22"	" 9.17"	" 8.38"	" 8.73"	" 8.80"	" 8.76"	"Tery_1633"	"gene1642"	"CDS"	2494722	2494847	"-"	"CP000393.1"	"photosystem I reaction centre%2C subunit IX / PsaJ"	"PFAM: photosystem I reaction centre%2C subunit IX / PsaJ~KEGG: ava:Ava_1477 photosystem I reaction center subunit IX"	"InterPro:IPR002615,NCBI_GP:ABG50909.1"
"Tery_1831"	1316.16085944401	989.990914255422	1391.01022312148	1530.05675911639	0.492197365523721	0.196817676849546	2.5007782502177	0.0123920743708112	0.108845889852894	958	2061	1827	677	1165	1839	1198	"   262.73"	"   317.04"	"   334.76"	"   223.05"	"   211.60"	"   329.44"	"   337.70"	" 8.04"	" 8.31"	" 8.39"	" 7.81"	" 7.73"	" 8.37"	" 8.40"	"Tery_1831"	"gene1842"	"CDS"	2795958	2797253	"+"	"CP000393.1"	"catalytic domain of components of various dehydrogenase complexes"	"PFAM: biotin/lipoyl attachment  catalytic domain of components of various dehydrogenase complexes  E3 binding~KEGG: ava:Ava_3176 dihydrolipoamide acetyltransferase"	"InterPro:IPR000089,InterPro:IPR000276,InterPro:IPR001078,InterPro:IPR003016,InterPro:IPR004167,NCBI_GP:ABG51087.1"
"Tery_3385"	17722.0237730864	12678.3961500487	18330.750664176	21852.5610594898	0.531976573317932	0.212792378659587	2.49997944789628	0.0124200511569615	0.108845889852894	11658	26892	25747	8410	15391	28130	15930	"  3197.21"	"  4136.77"	"  4717.68"	"  2770.82"	"  2795.44"	"  5039.23"	"  4490.44"	"11.64"	"12.01"	"12.20"	"11.44"	"11.45"	"12.30"	"12.13"	"Tery_3385"	"gene3414"	"CDS"	5189811	5191265	"+"	"CP000393.1"	"ATP synthase F1%2C beta subunit"	"KEGG: ava:Ava_2298 ATP synthase F1%2C beta subunit~TIGRFAM: ATP synthase F1%2C beta subunit~PFAM: H+-transporting two-sector ATPase%2C alpha/beta subunit%2C central region H+-transporting two-sector ATPase%2C alpha/beta subunit-like~SMART: ATPase"	"InterPro:IPR000194,InterPro:IPR000793,InterPro:IPR003593,InterPro:IPR004100,InterPro:IPR005722,NCBI_GP:ABG52486.1"
"Tery_0602"	1059.65984808755	799.819510174849	1162.20389901876	1165.68410960345	0.541021203381265	0.216832009979648	2.49511685766344	0.0125915655117474	0.109585241692247	894	1649	1448	573	894	1173	1057	"   245.18"	"   253.66"	"   265.32"	"   188.78"	"   162.38"	"   210.13"	"   297.95"	" 7.94"	" 7.99"	" 8.06"	" 7.57"	" 7.35"	" 7.72"	" 8.22"	"Tery_0602"	"gene607"	"CDS"	973082	974287	"-"	"CP000393.1"	"ferrochelatase"	"PFAM: ferrochelatase~KEGG: ava:Ava_2754 ferrochelatase"	"InterPro:IPR001015,NCBI_GP:ABG50046.1"
"Tery_0727"	271.592824611058	193.533654205339	297.151457583302	311.314045558412	0.61468797838076	0.246567701680155	2.49297849715178	0.0126676517515877	0.109585241692247	285	387	315	130	232	437	204	"    78.16"	"    59.53"	"    57.72"	"    42.83"	"    42.14"	"    78.28"	"    57.50"	" 6.31"	" 5.92"	" 5.88"	" 5.45"	" 5.43"	" 6.31"	" 5.87"	"Tery_0727"	"gene732"	"CDS"	1175476	1177374	"-"	"CP000393.1"	"squalene-hopene cyclase"	"TIGRFAM: squalene/oxidosqualene cyclases squalene-hopene cyclase~PFAM: Prenyltransferase/squalene oxidase~KEGG: ana:all0775 squalene-hopene-cyclase"	"InterPro:IPR001330,InterPro:IPR002365,InterPro:IPR006400,NCBI_GP:ABG50159.1"
"Tery_1883"	346.475672525493	261.718227382992	399.645029472509	351.479082247471	0.60708594000127	0.243669899654665	2.49142770962538	0.0127230855328334	0.109585241692247	295	589	498	158	346	339	328	"    80.90"	"    90.61"	"    91.25"	"    52.06"	"    62.84"	"    60.73"	"    92.46"	" 6.36"	" 6.52"	" 6.53"	" 5.73"	" 6.00"	" 5.95"	" 6.55"	"Tery_1883"	"gene1894"	"CDS"	2877278	2877805	"+"	"CP000393.1"	"TPR repeat"	"PFAM: TPR repeat Tetratricopeptide TPR_2~SMART: Tetratricopeptide region~KEGG: ava:Ava_3450 TPR repeat"	"InterPro:IPR001440,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG51139.1"
"Tery_2625"	1160.24044655283	831.971901082201	1230.17849779309	1383.60191516306	0.566704148470637	0.227250215432869	2.49374526396454	0.0126403223044254	0.109585241692247	744	1963	1652	580	959	1752	1027	"   204.04"	"   301.97"	"   302.70"	"   191.09"	"   174.18"	"   313.85"	"   289.50"	" 7.68"	" 8.24"	" 8.25"	" 7.59"	" 7.45"	" 8.30"	" 8.18"	"Tery_2625"	"gene2646"	"CDS"	4062549	4063715	"-"	"CP000393.1"	"sulfate adenylyltransferase"	"KEGG: ava:Ava_2382 sulfate adenylyltransferase~TIGRFAM: sulfate adenylyltransferase~PFAM: ATP-sulfurylase"	"InterPro:IPR002650,NCBI_GP:ABG51820.1"
"Tery_2989"	1409.00419208282	998.812721264805	1448.65189492684	1759.7241086348	0.535829400524481	0.214881310692665	2.49360634853374	0.0126452697157481	0.109585241692247	958	2213	1906	606	1315	2306	1257	"   262.73"	"   340.42"	"   349.24"	"   199.66"	"   238.84"	"   413.10"	"   354.33"	" 8.04"	" 8.42"	" 8.45"	" 7.65"	" 7.91"	" 8.69"	" 8.47"	"Tery_2989"	"gene3015"	"CDS"	4644681	4645076	"-"	"CP000393.1"	"SSU ribosomal protein S11P"	"PFAM: ribosomal protein S11~KEGG: ava:Ava_0714 30S ribosomal protein S11"	"InterPro:IPR001971,NCBI_GP:ABG52144.1"
"Tery_3006"	1916.24289900059	1315.73141087963	2085.1841993384	2263.34243661484	0.663526157429177	0.266302357125393	2.49162705351776	0.0127159478674548	0.109585241692247	1170	3038	3180	730	1856	2994	1599	"   320.87"	"   467.33"	"   582.68"	"   240.51"	"   337.10"	"   536.35"	"   450.74"	" 8.33"	" 8.87"	" 9.19"	" 7.92"	" 8.40"	" 9.07"	" 8.82"	"Tery_3006"	"gene3032"	"CDS"	4654735	4655463	"-"	"CP000393.1"	"SSU ribosomal protein S3P"	"TIGRFAM: ribosomal protein S3~PFAM: ribosomal protein S3-like KH%2C type 2~KEGG: ava:Ava_0697 30S ribosomal protein S3"	"InterPro:IPR001351,InterPro:IPR004044,InterPro:IPR005704,InterPro:IPR008282,NCBI_GP:ABG52161.1"
"Tery_3504"	2308.52946212631	1468.93704574836	2240.85634554326	3249.63155337882	0.609827896085915	0.244825508006136	2.49086747966895	0.0127431639985266	0.109585241692247	1320	3660	2991	953	1822	4586	2114	"   362.01"	"   563.01"	"   548.05"	"   313.98"	"   330.93"	"   821.54"	"   595.91"	" 8.50"	" 9.14"	" 9.10"	" 8.30"	" 8.37"	" 9.68"	" 9.22"	"Tery_3504"	"gene3534"	"CDS"	5404292	5404540	"+"	"CP000393.1"	"cytochrome b559%2C alpha subunit"	"TIGRFAM: cytochrome b559%2C alpha subunit~PFAM: Photosystem II protein cytochrome b559%2C N terminal  Photosystem II protein cytochrome b559%2C alpha subunit%2C lumenal region~KEGG: syf:Synpcc7942_1177 cytochrome b559%2C alpha subunit"	"InterPro:IPR006216,InterPro:IPR006217,InterPro:IPR013081,InterPro:IPR013082,NCBI_GP:ABG52594.1"
"Tery_4063"	188.794707151148	137.636265625965	215.306780939863	200.185037993257	0.633580061247487	0.25435220800881	2.49095561704557	0.0127400033249143	0.109585241692247	166	355	226	77	193	256	147	"    45.53"	"    54.61"	"    41.41"	"    25.37"	"    35.05"	"    45.86"	"    41.44"	" 5.54"	" 5.80"	" 5.41"	" 4.72"	" 5.17"	" 5.55"	" 5.41"	"Tery_4063"	"gene4102"	"CDS"	6275782	6276228	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:all0037 unknown protein"	"NCBI_GP:ABG53075.1"
"Tery_2696"	703.617172070115	571.470589178894	812.989157053474	671.705777486296	0.504494287201066	0.202836487891604	2.48719691631946	0.0128754109941434	0.110463806473118	722	1040	964	353	741	793	535	"   198.01"	"   159.98"	"   176.64"	"   116.30"	"   134.59"	"   142.06"	"   150.81"	" 7.64"	" 7.33"	" 7.47"	" 6.87"	" 7.08"	" 7.16"	" 7.25"	"Tery_2696"	"gene2717"	"CDS"	4170843	4171718	"-"	"CP000393.1"	"alpha/beta hydrolase fold"	"PFAM: alpha/beta hydrolase fold~KEGG: cyb:CYB_0349 hydrolase%2C alpha/beta fold family"	"InterPro:IPR000073,InterPro:IPR000379,InterPro:IPR000639,InterPro:IPR003089,NCBI_GP:ABG51885.1"
"Tery_0231"	721.589429013452	565.727159779698	788.529553073389	777.041512157298	0.482372515581399	0.194451034363992	2.48068886421272	0.0131128776233524	0.111633211099377	643	1133	916	411	622	933	609	"   176.34"	"   174.29"	"   167.84"	"   135.41"	"   112.97"	"   167.14"	"   171.67"	" 7.47"	" 7.45"	" 7.40"	" 7.09"	" 6.83"	" 7.39"	" 7.43"	"Tery_0231"	"gene232"	"CDS"	359583	361217	"-"	"CP000393.1"	"Ppx/GppA phosphatase"	"PFAM: Ppx/GppA phosphatase metal-dependent phosphohydrolase%2C HD subdomain~KEGG: ava:Ava_3530 Ppx/GppA phosphatase"	"InterPro:IPR003695,InterPro:IPR006674,NCBI_GP:ABG49719.1"
"Tery_0503"	223.97233402502	175.685689175838	261.937986113811	215.310500741017	0.574691220892367	0.231620654724915	2.48117432175857	0.0130950314384723	0.111633211099377	235	347	297	120	207	236	183	"    64.45"	"    53.38"	"    54.42"	"    39.54"	"    37.60"	"    42.28"	"    51.59"	" 6.03"	" 5.76"	" 5.79"	" 5.34"	" 5.27"	" 5.44"	" 5.72"	"Tery_0503"	"gene507"	"CDS"	804736	805560	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_2624 hypothetical protein"	"NCBI_GP:ABG49958.1"
"Tery_2082"	264.491447679217	180.342200378386	289.358586956861	311.339986063582	0.671740718821573	0.270848609831123	2.48013353009421	0.0131333189528679	0.111633211099377	189	472	359	92	269	426	211	"    51.83"	"    72.61"	"    65.78"	"    30.31"	"    48.86"	"    76.31"	"    59.48"	" 5.72"	" 6.20"	" 6.06"	" 4.97"	" 5.64"	" 6.27"	" 5.92"	"Tery_2082"	"gene2098"	"CDS"	3249986	3251362	"+"	"CP000393.1"	"thymidylate synthase%2C flavin-dependent"	"TIGRFAM: thymidylate synthase%2C flavin-dependent Protein splicing (intein) site~SMART: Hedgehog/intein hint domain-like~KEGG: ava:Ava_2917 thymidylate synthase complementing protein ThyX"	"InterPro:IPR003586,InterPro:IPR003669,InterPro:IPR006141,NCBI_GP:ABG51323.1"
"Tery_3001"	1000.69217217045	668.4968668712	1067.99334404658	1231.93571965551	0.674848596006482	0.272318361940311	2.47816045601215	0.0132061740595502	0.111993235904546	570	1787	1478	372	941	1627	872	"   156.32"	"   274.89"	"   270.82"	"   122.56"	"   170.91"	"   291.46"	"   245.80"	" 7.30"	" 8.11"	" 8.09"	" 6.95"	" 7.43"	" 8.19"	" 7.95"	"Tery_3001"	"gene3027"	"CDS"	4652647	4653015	"-"	"CP000393.1"	"LSU ribosomal protein L24P"	"KEGG: tel:tlr0092 50S ribosomal protein L24~TIGRFAM: ribosomal protein L24~PFAM: KOW~SMART: KOW (Kyrpides%2C Ouzounis%2C Woese) motif"	"InterPro:IPR003256,InterPro:IPR005824,InterPro:IPR005825,InterPro:IPR006646,NCBI_GP:ABG52156.1"
"Tery_0477"	2063.51855604539	1574.37017269956	2233.2321357385	2298.09656985156	0.503662361730799	0.20377273198978	2.4716867502962	0.0134477292921769	0.113778944610308	1615	3100	2994	965	2055	2543	1938	"   442.91"	"   476.87"	"   548.60"	"   317.94"	"   373.25"	"   455.56"	"   546.29"	" 8.79"	" 8.90"	" 9.10"	" 8.32"	" 8.55"	" 8.83"	" 9.10"	"Tery_0477"	"gene481"	"CDS"	756838	757155	"+"	"CP000393.1"	"SSU ribosomal protein S10P"	"PFAM: ribosomal protein S10~KEGG: ava:Ava_1286 30S ribosomal protein S10"	"InterPro:IPR001848,InterPro:IPR005731,NCBI_GP:ABG49933.1"
"Tery_4756"	311.864246612139	220.641989954998	344.103552421116	354.727544555816	0.63905928298471	0.258938365294449	2.46799767295206	0.0135871202913313	0.11469403611441	265	561	367	138	283	535	209	"    72.68"	"    86.30"	"    67.25"	"    45.47"	"    51.40"	"    95.84"	"    58.91"	" 6.20"	" 6.45"	" 6.09"	" 5.54"	" 5.71"	" 6.60"	" 5.90"	"Tery_4756"	"gene4800"	"CDS"	7302434	7303252	"-"	"CP000393.1"	"inositol monophosphatase"	"PFAM: inositol monophosphatase~KEGG: ava:Ava_3333 inositol monophosphatase"	"InterPro:IPR000760,NCBI_GP:ABG53710.1"
"Tery_3283"	2736.31366524273	1977.65438887422	2892.87300697419	3260.13392901405	0.549435111192932	0.222799552742083	2.46605123049312	0.0136611793772436	0.115054703378988	1783	4945	3558	1320	2386	3804	2625	"   488.99"	"   760.68"	"   651.94"	"   434.90"	"   433.36"	"   681.45"	"   739.95"	" 8.94"	" 9.57"	" 9.35"	" 8.77"	" 8.76"	" 9.41"	" 9.53"	"Tery_3283"	"gene3311"	"CDS"	5040182	5040490	"+"	"CP000393.1"	"LSU ribosomal protein L25P"	"PFAM: ribosomal protein L25~KEGG: ava:Ava_2054 50S ribosomal protein L25"	"InterPro:IPR001021,NCBI_GP:ABG52395.1"
"Tery_1380"	1198.43775469692	916.531065090435	1313.24830729	1308.1286154138	0.518113072469604	0.210322102328762	2.46342665241964	0.0137616049122222	0.115635270566773	904	2064	1626	557	1205	1462	1094	"   247.92"	"   317.50"	"   297.94"	"   183.51"	"   218.86"	"   261.90"	"   308.38"	" 7.96"	" 8.32"	" 8.22"	" 7.53"	" 7.78"	" 8.04"	" 8.27"	"Tery_1380"	"gene1387"	"CDS"	2113589	2114314	"+"	"CP000393.1"	"triosephosphate isomerase"	"PFAM: triosephosphate isomerase~KEGG: ava:Ava_3290 triosephosphate isomerase"	"InterPro:IPR000652,NCBI_GP:ABG50687.1"
"Tery_3921"	1727.28960521018	1337.30366011123	2069.81400336938	1603.48895307031	0.628586406370164	0.255353848653763	2.46162887179536	0.0138307699870614	0.115951112768241	1853	2946	2181	772	1832	1446	1560	"   508.19"	"   453.18"	"   399.63"	"   254.35"	"   332.74"	"   259.04"	"   439.74"	" 8.99"	" 8.83"	" 8.65"	" 8.00"	" 8.38"	" 8.02"	" 8.78"	"Tery_3921"	"gene3959"	"CDS"	6057143	6057424	"+"	"CP000393.1"	"photosystem I psaG/psaK protein"	"PFAM: photosystem I psaG/psaK protein~KEGG: syf:Synpcc7942_0407 photosystem I reaction center subunit X"	"InterPro:IPR000549,NCBI_GP:ABG52953.1"
"Tery_2785"	440.308377933659	324.935819012831	478.535001076473	498.341002140267	0.562220310663553	0.228616200998127	2.45923214631739	0.0139234552433678	0.116462249780516	304	761	623	218	390	653	356	"    83.37"	"   117.06"	"   114.15"	"    71.82"	"    70.83"	"   116.98"	"   100.35"	" 6.40"	" 6.88"	" 6.85"	" 6.19"	" 6.17"	" 6.88"	" 6.66"	"Tery_2785"	"gene2808"	"CDS"	4319925	4320788	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syn:sll0381 hypothetical protein"	"NCBI_GP:ABG51966.1"
"Tery_0121"	65.3120890699518	45.5251337611894	81.493709772749	60.8266133245184	0.832111754101543	0.339612401170445	2.45018070963764	0.0142784534552297	0.119160184290008	88	101	76	32	52	82	42	"    24.13"	"    15.54"	"    13.93"	"    10.54"	"     9.44"	"    14.69"	"    11.84"	" 4.65"	" 4.05"	" 3.90"	" 3.53"	" 3.38"	" 3.97"	" 3.68"	"Tery_0121"	"gene120"	"CDS"	166446	167438	"-"	"CP000393.1"	"Methyltransferase type 12"	"PFAM: Methyltransferase type 11 Methyltransferase type 12~KEGG: tfu:Tfu_2464 similar to methylase involved in ubiquinone/menaquinone biosynthesis"	"InterPro:IPR000051,InterPro:IPR013216,InterPro:IPR013217,NCBI_GP:ABG49618.1"
"Tery_2881"	129.080711515115	92.6023472604887	142.75779972712	145.043443451733	0.624111977308779	0.255352425996983	2.44412002303104	0.0145205949389083	0.120906178266828	105	205	183	60	115	161	122	"    28.80"	"    31.53"	"    33.53"	"    19.77"	"    20.89"	"    28.84"	"    34.39"	" 4.90"	" 5.02"	" 5.11"	" 4.38"	" 4.45"	" 4.90"	" 5.15"	"Tery_2881"	"gene2903"	"CDS"	4488288	4489316	"+"	"CP000393.1"	"glyceraldehyde-3-phosphate dehydrogenase"	"KEGG: ava:Ava_0495 glyceraldehyde-3-phosphate dehydrogenase~TIGRFAM: glyceraldehyde-3-phosphate dehydrogenase%2C type I~PFAM: glyceraldehyde 3-phosphate dehydrogenase"	"InterPro:IPR000173,InterPro:IPR006424,NCBI_GP:ABG52053.1"
"Tery_3102"	2046.78661273632	1620.17564312849	2333.62592862085	2043.13860851735	0.527690449597107	0.216458364714716	2.43783810476709	0.0147753896264371	0.122472304081889	2051	2989	2796	1244	1660	2735	1423	"   562.49"	"   459.79"	"   512.32"	"   409.86"	"   301.50"	"   489.95"	"   401.12"	" 9.14"	" 8.85"	" 9.00"	" 8.68"	" 8.24"	" 8.94"	" 8.65"	"Tery_3102"	"gene3128"	"CDS"	4752782	4753627	"+"	"CP000393.1"	"Phytanoyl-CoA dioxygenase"	"PFAM: Phytanoyl-CoA dioxygenase~KEGG: bte:BTH_II1224 CmaB"	"InterPro:IPR008775,NCBI_GP:ABG52235.1"
"Tery_3772"	79.5986529500124	57.9927914216982	96.0001841068996	76.6022177429955	0.734647606662295	0.301832726236336	2.43395610483624	0.014934806104816	0.123237321386257	85	129	109	42	64	111	48	"    23.31"	"    19.84"	"    19.97"	"    13.84"	"    11.62"	"    19.88"	"    13.53"	" 4.60"	" 4.38"	" 4.39"	" 3.89"	" 3.66"	" 4.38"	" 3.86"	"Tery_3772"	"gene3808"	"CDS"	5800918	5801685	"+"	"CP000393.1"	"methyltransferase GidB"	"TIGRFAM: methyltransferase GidB~PFAM: glucose inhibited division protein~KEGG: ava:Ava_3880 glucose-inhibited division protein B"	"InterPro:IPR003682,NCBI_GP:ABG52820.1"
"Tery_3951"	1385.49594033117	1104.19238056641	1537.71559947667	1438.47001137768	0.477555435789834	0.196405272946853	2.4314797083837	0.0150372905913886	0.123252078240131	1223	2355	1710	720	1363	1938	994	"   335.41"	"   362.27"	"   313.33"	"   237.22"	"   247.56"	"   347.18"	"   280.19"	" 8.39"	" 8.50"	" 8.30"	" 7.90"	" 7.96"	" 8.44"	" 8.14"	"Tery_3951"	"gene3989"	"CDS"	6108569	6108925	"-"	"CP000393.1"	"iron-sulfur cluster assembly accessory protein"	"TIGRFAM: iron-sulfur cluster assembly accessory protein~PFAM: HesB/YadR/YfhF~KEGG: ava:Ava_0203 HesB/YadR/YfhF"	"InterPro:IPR000361,NCBI_GP:ABG52979.1"
"Tery_1645"	387.154932753227	312.882031149937	438.589190744052	384.27644737028	0.486016956220312	0.200417319572129	2.42502472968858	0.015307343995156	0.125186118374639	363	588	537	208	379	468	297	"    99.55"	"    90.45"	"    98.40"	"    68.53"	"    68.84"	"    83.84"	"    83.72"	" 6.65"	" 6.51"	" 6.64"	" 6.12"	" 6.13"	" 6.41"	" 6.40"	"Tery_1645"	"gene1655"	"CDS"	2508813	2509298	"-"	"CP000393.1"	"GCN5-related N-acetyltransferase"	"PFAM: GCN5-related N-acetyltransferase~KEGG: ana:all0118 hypothetical protein"	"InterPro:IPR000182,InterPro:IPR001680,NCBI_GP:ABG50919.1"
"Tery_0805"	65.7506766457802	45.2664991362074	77.8236143785341	68.1254475562221	0.775075511888011	0.320001971441622	2.4220960527095	0.0154312711536215	0.125639972674275	65	87	109	30	55	84	52	"    17.83"	"    13.38"	"    19.97"	"     9.88"	"     9.99"	"    15.05"	"    14.66"	" 4.23"	" 3.85"	" 4.39"	" 3.44"	" 3.46"	" 4.00"	" 3.97"	"Tery_0805"	"gene811"	"CDS"	1281381	1282022	"+"	"CP000393.1"	"transcriptional activator%2C TenA family"	"PFAM: TENA/THI-4 protein~KEGG: ava:Ava_0021 transcriptional activator%2C TenA family"	"InterPro:IPR004305,NCBI_GP:ABG50222.1"
"Tery_1104"	334.167326000223	221.21027896059	350.103140510198	423.220651274892	0.67046624963777	0.277517093420382	2.41594577607568	0.0156943983476351	0.127453593297832	355	441	355	184	201	563	297	"    97.36"	"    67.84"	"    65.05"	"    60.62"	"    36.51"	"   100.86"	"    83.72"	" 6.62"	" 6.11"	" 6.05"	" 5.95"	" 5.23"	" 6.67"	" 6.40"	"Tery_1104"	"gene1110"	"CDS"	1738000	1738806	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ana:all1467 unknown protein"	"NCBI_GP:ABG50469.1"
"Tery_5019"	715.264377396015	503.751177542703	745.422487210797	881.540412527153	0.568128205187344	0.235223233156603	2.41527249482667	0.0157234416568404	0.127453593297832	527	1230	853	351	581	1278	552	"   144.53"	"   189.21"	"   156.30"	"   115.64"	"   105.53"	"   228.94"	"   155.60"	" 7.19"	" 7.57"	" 7.30"	" 6.87"	" 6.74"	" 7.85"	" 7.29"	"Tery_5019"	"gene5064"	"CDS"	7671984	7672586	"-"	"CP000393.1"	"ThiJ/PfpI"	"PFAM: ThiJ/PfpI~KEGG: syn:slr1854 hypothetical protein"	"InterPro:IPR002818,NCBI_GP:ABG53931.1"
"Tery_3106"	725.134705310198	598.138729288469	827.090072718864	699.197630218929	0.467494646953784	0.194191722610025	2.40738709493095	0.016067129442376	0.129952641657279	606	1166	1082	388	742	849	542	"   166.20"	"   179.36"	"   198.26"	"   127.83"	"   134.77"	"   152.09"	"   152.78"	" 7.39"	" 7.49"	" 7.64"	" 7.01"	" 7.08"	" 7.26"	" 7.26"	"Tery_3106"	"gene3132"	"CDS"	4757984	4759504	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syd:Syncc9605_0342 hypothetical protein"	"NCBI_GP:ABG52239.1"
"Tery_0355"	42.1092032079146	24.521445523403	46.0633533163177	53.7657357298215	0.949699579353071	0.39473551079909	2.40591371531416	0.0161320743992993	0.130067745136064	41	69	46	20	23	79	33	"    11.24"	"    10.61"	"     8.43"	"     6.59"	"     4.18"	"    14.15"	"     9.30"	" 3.61"	" 3.54"	" 3.24"	" 2.92"	" 2.37"	" 3.92"	" 3.36"	"Tery_0355"	"gene358"	"CDS"	548063	548857	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:alr7346 unknown protein"	"NCBI_GP:ABG49824.1"
