""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_0731"	1050.82492417891	970.256249205822	1241.4554481603	845.447813179904	0.354096427971297	0.236187457550277	1.49921774697084	0.133817152508195	0.465826515660271	966	1871	1438	574	1304	798	800	"   264.93"	"   287.81"	"   263.49"	"   189.11"	"   236.84"	"   142.95"	"   225.51"	" 8.0495"	" 8.1690"	" 8.0416"	" 7.5632"	" 7.8878"	" 7.1595"	" 7.8171"	"Tery_0731"	"gene736"	"CDS"	1181432	1182541	"-"	"CP000393.1"	"S-adenosylmethionine--tRNA-ribosyltransferase-isomerase"	"TIGRFAM: S-adenosylmethionine--tRNA-ribosyltransferase-isomerase~PFAM: Queuosine biosynthesis protein~KEGG: ana:alr1798 S-adenosylmethionine:tRNA ribosyltransferase-isomerase"	"InterPro:IPR003699,NCBI_GP:ABG50162.1"
"Tery_4412"	202.391551173186	239.162459407095	185.335867811332	191.204167982059	-0.377149965235349	0.251576904420639	-1.49914383478044	0.133836321901303	0.465826515660271	173	229	214	150	306	193	173	"    47.45"	"    35.23"	"    39.21"	"    49.42"	"    55.58"	"    34.57"	"    48.77"	" 5.5685"	" 5.1390"	" 5.2936"	" 5.6273"	" 5.7967"	" 5.1120"	" 5.6081"	"Tery_4412"	"gene4455"	"CDS"	6797474	6799246	"-"	"CP000393.1"	"type III restriction enzyme%2C res subunit"	"PFAM: helicase-like type III restriction enzyme%2C res subunit  DEAD/DEAH box helicase-like~KEGG: ana:all2951 probable helicase protein"	"InterPro:IPR001410,InterPro:IPR001650,InterPro:IPR006935,InterPro:IPR011545,NCBI_GP:ABG53400.1"
"Tery_0006"	33.6730784337332	22.1934619103471	37.9643094369266	38.7158484523293	0.811198470373697	0.541986570341547	1.49671323011288	0.13446789225896	0.46669763740539	20	48	66	18	21	17	49	"     5.49"	"     7.38"	"    12.09"	"     5.93"	"     3.81"	"     3.05"	"    13.81"	" 2.4581"	" 2.8863"	" 3.5973"	" 2.5706"	" 1.9352"	" 1.6114"	" 3.7889"	"Tery_0006"	"gene5"	"CDS"	9478	9756	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49533.1"
"Tery_2587"	64.2448284923807	83.6008831535309	60.8838490549997	49.9302429873018	-0.459707649354595	0.307124547163556	-1.49681181006278	0.134442232408789	0.46669763740539	39	93	82	48	115	57	41	"    10.70"	"    14.31"	"    15.03"	"    15.81"	"    20.89"	"    10.21"	"    11.56"	" 3.4203"	" 3.8396"	" 3.9103"	" 3.9841"	" 4.3852"	" 3.3535"	" 3.5320"	"Tery_2587"	"gene2608"	"CDS"	3988466	3988867	"+"	"CP000393.1"	"2-octaprenyl-6-methoxyphenyl hydroxylase"	"KEGG: ava:Ava_1226 2-octaprenyl-6-methoxyphenyl hydroxylase"	"InterPro:IPR000205,NCBI_GP:ABG51784.1"
"Tery_3132"	131.642839466958	105.328911534198	141.13287660303	143.721711695611	0.406046469266084	0.271163172598125	1.49742483603355	0.134282749887488	0.46669763740539	98	201	191	56	153	172	113	"    26.88"	"    30.92"	"    35.00"	"    18.45"	"    27.79"	"    30.81"	"    31.85"	" 4.7488"	" 4.9509"	" 5.1296"	" 4.2063"	" 4.7970"	" 4.9459"	" 4.9938"	"Tery_3132"	"gene3158"	"CDS"	4788951	4789370	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: syd:Syncc9605_0827 hypothetical protein"	"NCBI_GP:ABG52262.1"
"Tery_2247"	120.218850829056	141.257422363931	102.398699951851	125.91050560999	-0.452659423404092	0.302735649797277	-1.49522999259324	0.13485442853474	0.467597225287597	50	165	154	89	180	157	95	"    13.71"	"    25.38"	"    28.22"	"    29.32"	"    32.69"	"    28.13"	"    26.78"	" 3.7785"	" 4.6663"	" 4.8190"	" 4.8744"	" 5.0314"	" 4.8143"	" 4.7436"	"Tery_2247"	"gene2267"	"CDS"	3496049	3496810	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syn:slr1702 hypothetical protein"	"NCBI_GP:ABG51476.1"
"Tery_1288"	326.83891185023	390.145958009083	311.551215449293	286.463410292784	-0.329019826785111	0.220299575540582	-1.49351094289558	0.135303491973841	0.468711719365984	245	447	376	231	524	310	246	"    67.19"	"    68.76"	"    68.90"	"    76.11"	"    95.17"	"    55.53"	"    69.34"	" 6.0704"	" 6.1037"	" 6.1065"	" 6.2501"	" 6.5726"	" 5.7956"	" 6.1159"	"Tery_1288"	"gene1295"	"CDS"	1968385	1968987	"+"	"CP000393.1"	"precorrin-6Y C5%2C15-methyltransferase (decarboxylating)%2C CbiT subunit"	"TIGRFAM: precorrin-6Y C5%2C15-methyltransferase (decarboxylating)%2C CbiT subunit~KEGG: ana:all3876 precorrin decarbocylase"	"InterPro:IPR000051,NCBI_GP:ABG50619.1"
"Tery_0995"	803.670808774316	697.699789498529	891.949963678728	777.223095693485	0.35407871600771	0.237346281020456	1.49182331606533	0.135745469834565	0.469799590228581	565	1538	1063	417	930	856	658	"   154.95"	"   236.59"	"   194.78"	"   137.39"	"   168.91"	"   153.34"	"   185.48"	" 7.2758"	" 7.8863"	" 7.6057"	" 7.1022"	" 7.4002"	" 7.2607"	" 7.5352"	"Tery_0995"	"gene1001"	"CDS"	1559925	1560536	"-"	"CP000393.1"	"PBS lyase HEAT-like repeat"	"PFAM: HEAT domain containing protein PBS lyase HEAT-like repeat~KEGG: gvi:gll1187 putative phycoerythrin lyase subunit"	"InterPro:IPR000357,InterPro:IPR004155,NCBI_GP:ABG50373.1"
"Tery_4465"	10851.7166351292	11665.2076410487	9304.02801404254	12359.7585608397	-0.326171676114458	0.218727163223148	-1.49122619846578	0.135902117590657	0.469898847262609	5813	13634	13237	7440	14701	15847	9050	"  1594.22"	"  2097.30"	"  2425.44"	"  2451.24"	"  2670.11"	"  2838.85"	"  2551.06"	"10.6386"	"11.0343"	"11.2440"	"11.2593"	"11.3827"	"11.4711"	"11.3169"	"Tery_4465"	"gene4508"	"CDS"	6886447	6888165	"+"	"CP000393.1"	"Carbohydrate-selective porin OprB"	"PFAM: S-layer-like region Carbohydrate-selective porin OprB~KEGG: ana:alr2231 hypothetical protein"	"InterPro:IPR001119,InterPro:IPR007049,NCBI_GP:ABG53452.1"
"Tery_0120"	43.6309586980304	33.0832579667132	46.7365289850406	49.5203039988322	0.54443084655796	0.3653803222663	1.49003877160403	0.136214041744104	0.470292823383737	36	76	50	27	31	56	41	"     9.87"	"    11.69"	"     9.16"	"     8.90"	"     5.63"	"    10.03"	"    11.56"	" 3.3049"	" 3.5486"	" 3.1972"	" 3.1547"	" 2.4958"	" 3.3280"	" 3.5320"	"Tery_0120"	"gene119"	"CDS"	165274	166119	"-"	"CP000393.1"	"sulfotransferase"	"PFAM: sulfotransferase~KEGG: tbd:Tbd_1782 hypothetical protein"	"InterPro:IPR000863,NCBI_GP:ABG49617.1"
"Tery_1003"	416.586890802069	355.122260384459	441.744077345687	440.315741404251	0.316366571695676	0.21256076617883	1.48835825812517	0.136656438603063	0.470292823383737	301	689	556	229	443	532	343	"    82.55"	"   105.99"	"   101.88"	"    75.45"	"    80.46"	"    95.30"	"    96.69"	" 6.3674"	" 6.7279"	" 6.6708"	" 6.2376"	" 6.3304"	" 6.5746"	" 6.5954"	"Tery_1003"	"gene1009"	"CDS"	1567748	1568413	"+"	"CP000393.1"	"NmrA-like"	"PFAM: NAD-dependent epimerase/dehydratase 3-beta hydroxysteroid dehydrogenase/isomerase  NmrA-like Male sterility-like~KEGG: ana:alr2751 hypothetical protein"	"InterPro:IPR001509,InterPro:IPR002225,InterPro:IPR008030,InterPro:IPR013120,NCBI_GP:ABG50381.1"
"Tery_2138"	448.253894943007	512.235644387915	409.377289499633	442.587053663161	-0.325999301247173	0.21885485958001	-1.48956848329882	0.136337734059725	0.470292823383737	370	527	473	343	616	468	387	"   101.47"	"    81.07"	"    86.67"	"   113.01"	"   111.88"	"    83.84"	"   109.09"	" 6.6651"	" 6.3412"	" 6.4376"	" 6.8204"	" 6.8060"	" 6.3897"	" 6.7695"	"Tery_2138"	"gene2156"	"CDS"	3341786	3342769	"-"	"CP000393.1"	"aldo/keto reductase"	"PFAM: aldo/keto reductase~KEGG: rba:RB12019 probable oxidoreductase"	"InterPro:IPR001395,NCBI_GP:ABG51372.1"
"Tery_2435"	2507.84979798336	2215.67836635261	2664.76623032458	2564.64658110228	0.266622314860292	0.179129584914623	1.48843260585553	0.136636843076324	0.470292823383737	1995	3775	3407	1490	2653	3130	1978	"   547.13"	"   580.70"	"   624.27"	"   490.91"	"   481.86"	"   560.71"	"   557.57"	" 9.0958"	" 9.1817"	" 9.2861"	" 8.9393"	" 8.9125"	" 9.1311"	" 9.1230"	"Tery_2435"	"gene2455"	"CDS"	3751594	3753021	"-"	"CP000393.1"	"diaminopimelate decarboxylase"	"TIGRFAM: diaminopimelate decarboxylase~PFAM: Orn/DAP/Arg decarboxylase 2~KEGG: ana:all2997 diaminopimelate decarboxylase"	"InterPro:IPR000183,InterPro:IPR002986,NCBI_GP:ABG51650.1"
"Tery_2692"	130.407054425766	113.579981644024	147.848935691368	121.071305309104	0.384846704995379	0.258566410262136	1.48838630897656	0.13664904510034	0.470292823383737	135	196	164	83	124	161	85	"    37.02"	"    30.15"	"    30.05"	"    27.35"	"    22.52"	"    28.84"	"    23.96"	" 5.2108"	" 4.9146"	" 4.9098"	" 4.7738"	" 4.4939"	" 4.8506"	" 4.5832"	"Tery_2692"	"gene2713"	"CDS"	4164431	4165150	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:all0496 unknown protein"	"NCBI_GP:ABG51881.1"
"Tery_0562"	77.6452663341121	86.4976997486162	63.3951602154331	90.1679920976264	-0.455431123586884	0.306121604778587	-1.48774577317498	0.136817951280348	0.470407787548163	64	70	73	64	93	103	74	"    17.55"	"    10.77"	"    13.38"	"    21.09"	"    16.89"	"    18.45"	"    20.86"	" 4.1344"	" 3.4300"	" 3.7426"	" 4.3989"	" 4.0791"	" 4.2064"	" 4.3833"	"Tery_0562"	"gene567"	"CDS"	881101	882081	"+"	"CP000393.1"	"Alcohol dehydrogenase%2C zinc-binding"	"PFAM: Alcohol dehydrogenase%2C zinc-binding Alcohol dehydrogenase GroES-like~KEGG: lpl:lp_0111 oxidoreductase"	"InterPro:IPR013149,InterPro:IPR013154,NCBI_GP:ABG50010.1"
"Tery_0342"	479.959201325499	563.296048702511	447.480092403288	445.341017331805	-0.335189839372753	0.225425095271138	-1.48692335682321	0.137035054608081	0.470713489729537	437	523	513	389	656	549	340	"   119.85"	"    80.45"	"    94.00"	"   128.16"	"   119.15"	"    98.35"	"    95.84"	" 6.9052"	" 6.3302"	" 6.5547"	" 7.0019"	" 6.8967"	" 6.6200"	" 6.5827"	"Tery_0342"	"gene345"	"CDS"	525128	532096	"+"	"CP000393.1"	"protein of unknown function DUF490"	"PFAM: protein of unknown function DUF490~KEGG: ana:all2430 hypothetical protein"	"InterPro:IPR007452,NCBI_GP:ABG49815.1"
"Tery_3449"	170.216500166802	142.058836116691	195.809225232699	159.985076618066	0.467581326302059	0.315074156401763	1.48403579538853	0.137799424567271	0.47245516994493	218	208	202	116	133	169	140	"    59.79"	"    32.00"	"    37.01"	"    38.22"	"    24.16"	"    30.27"	"    39.46"	" 5.9020"	" 5.0003"	" 5.2103"	" 5.2566"	" 4.5949"	" 4.9205"	" 5.3028"	"Tery_3449"	"gene3479"	"CDS"	5273214	5274002	"-"	"CP000393.1"	"protein of unknown function DUF990"	"PFAM: protein of unknown function DUF990~KEGG: gvi:glr3443 putative ABC-2 type transport system permease protein"	"InterPro:IPR010390,NCBI_GP:ABG52541.1"
"Tery_4341"	100.300931033826	80.2123071862963	108.282418473313	108.417323722126	0.430893059126779	0.290332432353071	1.48413684146307	0.137772621156579	0.47245516994493	73	173	134	49	105	157	68	"    20.02"	"    26.61"	"    24.55"	"    16.14"	"    19.07"	"    28.13"	"    19.17"	" 4.3241"	" 4.7346"	" 4.6184"	" 4.0138"	" 4.2541"	" 4.8143"	" 4.2614"	"Tery_4341"	"gene4383"	"CDS"	6692391	6692939	"-"	"CP000393.1"	"Allergen V5/Tpx-1 related"	"PFAM: Allergen V5/Tpx-1 related~KEGG: ava:Ava_1913 allergen V5/TPX-1 related"	"InterPro:IPR001283,NCBI_GP:ABG53333.1"
"Tery_4703"	1953.38382446336	1618.0047986056	2003.45173437291	2213.66098545679	0.30864024659738	0.208054571514267	1.48345813481063	0.137952731590208	0.472539580596308	1627	2575	2593	1128	1865	2307	1957	"   446.20"	"   396.11"	"   475.12"	"   371.64"	"   338.74"	"   413.28"	"   551.65"	" 8.8016"	" 8.6298"	" 8.8922"	" 8.5378"	" 8.4041"	" 8.6910"	" 9.1076"	"Tery_4703"	"gene4747"	"CDS"	7226398	7227804	"-"	"CP000393.1"	"NAD(P) transhydrogenase%2C beta subunit"	"PFAM: NAD(P) transhydrogenase%2C beta subunit~KEGG: ana:all3408 nicotinamide nucleotide transhydrogenase%2C subunit beta"	"InterPro:IPR004003,NCBI_GP:ABG53666.1"
"Tery_2899"	1194.38672323796	931.787788082188	1328.8630339012	1255.27119239886	0.513498136053629	0.346336403119297	1.48265712592954	0.138165531162262	0.472827428171319	1575	1433	1210	835	738	1872	753	"   431.94"	"   220.44"	"   221.71"	"   275.11"	"   134.04"	"   335.35"	"   212.26"	" 8.7547"	" 7.7843"	" 7.7926"	" 8.1039"	" 7.0666"	" 8.3896"	" 7.7298"	"Tery_2899"	"gene2921"	"CDS"	4507368	4507715	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG52067.1"
"Tery_0333"	405.012739848253	343.611251649343	426.588193661985	434.051047326565	0.314976726561651	0.212678060328288	1.4810024413212	0.138605922938212	0.473069410734409	349	589	514	244	388	591	296	"    95.71"	"    90.61"	"    94.18"	"    80.39"	"    70.47"	"   105.87"	"    83.44"	" 6.5808"	" 6.5017"	" 6.5575"	" 6.3291"	" 6.1392"	" 6.7263"	" 6.3828"	"Tery_0333"	"gene336"	"CDS"	509153	510514	"+"	"CP000393.1"	"small GTP-binding protein"	"KEGG: ava:Ava_2896 GTP-binding protein EngA~TIGRFAM: small GTP-binding protein GTP-binding~PFAM: GTP-binding protein%2C HSR1-related~SMART: ATPase"	"InterPro:IPR002917,InterPro:IPR003593,InterPro:IPR005225,InterPro:IPR005289,InterPro:IPR006073,NCBI_GP:ABG49807.1"
"Tery_1172"	62.3503574308266	53.8801472998014	75.4306733166709	51.2000937330852	0.461796558745851	0.311826786541159	1.48093935055479	0.138622735825224	0.473069410734409	62	94	99	31	74	68	36	"    17.00"	"    14.46"	"    18.14"	"    10.21"	"    13.44"	"    12.18"	"    10.15"	" 4.0886"	" 3.8550"	" 4.1819"	" 3.3538"	" 3.7496"	" 3.6078"	" 3.3445"	"Tery_1172"	"gene1178"	"CDS"	1833562	1833774	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: tel:tsr2295 hypothetical protein"	"NCBI_GP:ABG50532.1"
"Tery_2134"	205.980057349988	239.575785228274	178.064838186089	214.257158217552	-0.424568522574468	0.286670425049427	-1.48103356843059	0.138597628538063	0.473069410734409	161	268	173	182	249	333	120	"    44.15"	"    41.23"	"    31.70"	"    59.96"	"    45.23"	"    59.65"	"    33.83"	" 5.4648"	" 5.3658"	" 4.9868"	" 5.9062"	" 5.4994"	" 5.8988"	" 5.0805"	"Tery_2134"	"gene2152"	"CDS"	3333233	3333715	"+"	"CP000393.1"	"putative transposase"	"KEGG: ava:Ava_C0088 putative transposase"	"NCBI_GP:ABG51368.1"
"Tery_0322"	2086.58996627491	2319.17214159877	1904.34090747579	2127.38137914974	-0.284468539254696	0.192354899517963	-1.4788733739955	0.13917416077308	0.474222620789716	1453	2959	2174	1463	2952	2803	1510	"   398.49"	"   455.18"	"   398.35"	"   482.01"	"   536.17"	"   502.13"	"   425.65"	" 8.6384"	" 8.8303"	" 8.6379"	" 8.9130"	" 9.0666"	" 8.9720"	" 8.7335"	"Tery_0322"	"gene325"	"CDS"	498095	498529	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49797.1"
"Tery_0715"	1797.9415004549	1435.2564530514	1775.11541954969	2194.8656692162	0.308217146902575	0.208437092835306	1.47870584217996	0.139218950220946	0.474222620789716	1413	2587	2083	1067	1534	3034	1468	"   387.52"	"   397.96"	"   381.67"	"   351.54"	"   278.62"	"   543.51"	"   413.81"	" 8.5981"	" 8.6365"	" 8.5762"	" 8.4576"	" 8.1222"	" 9.0862"	" 8.6929"	"Tery_0715"	"gene720"	"CDS"	1157941	1161882	"-"	"CP000393.1"	"methyl-accepting chemotaxis sensory transducer with GAF sensor"	"PFAM: GAF chemotaxis sensory transducer~KEGG: syf:Synpcc7942_0858 methyl-accepting chemotaxis sensory transducer with phytochrome sensor"	"InterPro:IPR003018,InterPro:IPR004089,InterPro:IPR013516,NCBI_GP:ABG50148.1"
"Tery_0193"	422.15135056769	501.112451596163	401.558281147915	374.079853668879	-0.316916159073809	0.214623025651617	-1.47661770265152	0.139778143670158	0.475230098653982	345	582	436	369	542	421	311	"    94.62"	"    89.53"	"    79.89"	"   121.57"	"    98.44"	"    75.42"	"    87.67"	" 6.5642"	" 6.4844"	" 6.3201"	" 6.9258"	" 6.6214"	" 6.2370"	" 6.4541"	"Tery_0193"	"gene194"	"CDS"	289976	291565	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:all2349 unknown protein"	"NCBI_GP:ABG49683.1"
"Tery_0740"	455.071957365185	403.802845365716	498.108829573684	441.785761051908	0.302951141211502	0.205334030807862	1.47540639035613	0.140103318355484	0.475230098653982	431	670	580	279	470	583	313	"   118.20"	"   103.07"	"   106.27"	"    91.92"	"    85.37"	"   104.44"	"    88.23"	" 6.8852"	" 6.6876"	" 6.7318"	" 6.5225"	" 6.4157"	" 6.7067"	" 6.4634"	"Tery_0740"	"gene745"	"CDS"	1195939	1197330	"+"	"CP000393.1"	"argininosuccinate lyase"	"TIGRFAM: argininosuccinate lyase~PFAM: fumarate lyase~KEGG: ava:Ava_1807 argininosuccinate lyase"	"InterPro:IPR000362,InterPro:IPR001623,InterPro:IPR003031,InterPro:IPR009049,NCBI_GP:ABG50171.1"
"Tery_1076"	325.997402678961	257.216951353076	326.181820267465	394.501227622091	0.344243188615815	0.233209004074544	1.47611448358049	0.139913161365105	0.475230098653982	289	417	388	184	288	553	259	"    79.26"	"    64.15"	"    71.09"	"    60.62"	"    52.31"	"    99.06"	"    73.01"	" 6.3087"	" 6.0035"	" 6.1519"	" 5.9220"	" 5.7093"	" 6.6304"	" 6.1902"	"Tery_1076"	"gene1082"	"CDS"	1692630	1693406	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50445.1"
"Tery_3260"	455.081094895964	545.991950753662	418.734260260942	418.6904909908	-0.383747755016841	0.260219598236899	-1.47470735339267	0.14029123827367	0.475230098653982	305	522	608	340	703	386	402	"    83.65"	"    80.30"	"   111.41"	"   112.02"	"   127.68"	"    69.15"	"   113.32"	" 6.3864"	" 6.3275"	" 6.7998"	" 6.8077"	" 6.9966"	" 6.1118"	" 6.8244"	"Tery_3260"	"gene3288"	"CDS"	4998864	5000168	"-"	"CP000393.1"	"Tetratricopeptide TPR_2"	"PFAM: TPR repeat Tetratricopeptide TPR_2~SMART: Tetratricopeptide region~KEGG: ava:Ava_B0009 serine/threonine protein kinase with TPR repeats"	"InterPro:IPR001440,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG52373.1"
"Tery_3776"	873.281427667108	1078.04123771858	866.421718776297	678.811180951849	-0.316322072170302	0.214435160547978	-1.47514088343515	0.140174670928633	0.475230098653982	769	1321	849	705	1327	902	477	"   210.90"	"   203.21"	"   155.56"	"   232.27"	"   241.02"	"   161.59"	"   134.46"	" 7.7205"	" 7.6669"	" 7.2815"	" 7.8597"	" 7.9131"	" 7.3362"	" 7.0711"	"Tery_3776"	"gene3812"	"CDS"	5805541	5806308	"+"	"CP000393.1"	"pentapeptide repeat"	"PFAM: TPR repeat pentapeptide repeat Tetratricopeptide TPR_2~SMART: Tetratricopeptide region~KEGG: ava:Ava_0020 TPR repeat"	"InterPro:IPR001440,InterPro:IPR001646,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG52823.1"
"Tery_4977"	107.85798987269	83.7816282039783	119.004688117193	115.214304174647	0.511224664548748	0.346384409802492	1.47588820420714	0.139973906625889	0.475230098653982	135	149	100	67	81	172	69	"    37.02"	"    22.92"	"    18.32"	"    22.07"	"    14.71"	"    30.81"	"    19.45"	" 5.2108"	" 4.5192"	" 4.1964"	" 4.4650"	" 3.8799"	" 4.9459"	" 4.2824"	"Tery_4977"	"gene5022"	"CDS"	7600850	7602076	"-"	"CP000393.1"	"Twin-arginine translocation pathway signal"	"TIGRFAM: Twin-arginine translocation pathway signal~PFAM: protein of unknown function DUF1501~KEGG: gvi:glr4218 hypothetical protein"	"InterPro:IPR006311,InterPro:IPR010869,NCBI_GP:ABG53891.1"
"Tery_1925"	334.136165368452	302.975209861433	374.869716043501	304.196794862895	0.304683501815068	0.206984836350064	1.47200880599664	0.141018499615564	0.477253392247328	316	547	413	197	375	358	243	"    86.66"	"    84.14"	"    75.67"	"    64.91"	"    68.11"	"    64.13"	"    68.50"	" 6.4375"	" 6.3950"	" 6.2419"	" 6.0205"	" 6.0900"	" 6.0032"	" 6.0982"	"Tery_1925"	"gene1937"	"CDS"	2981514	2983919	"+"	"CP000393.1"	"Protein-tyrosine kinase"	"PFAM: lipopolysaccharide biosynthesis~KEGG: ana:all5222 hypothetical protein"	"InterPro:IPR003856,NCBI_GP:ABG51180.1"
"Tery_1833"	218.836701159348	202.949260098129	273.6087019429	152.566141045239	0.421806064363198	0.286784173073954	1.47081360816388	0.141341531246695	0.477466515858202	289	327	275	126	262	143	145	"    79.26"	"    50.30"	"    50.39"	"    41.51"	"    47.59"	"    25.62"	"    40.87"	" 6.3087"	" 5.6528"	" 5.6553"	" 5.3758"	" 5.5728"	" 4.6796"	" 5.3534"	"Tery_1833"	"gene1844"	"CDS"	2800934	2801641	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: gvi:glr1054 hypothetical protein"	"InterPro:IPR000005,NCBI_GP:ABG51089.1"
"Tery_3286"	1123.89451591049	1235.88059379423	964.790024810593	1250.56517467659	-0.357222488704577	0.242817870808768	-1.47115402797477	0.141249466550416	0.477466515858202	597	1464	1339	719	1683	1320	1095	"   163.73"	"   225.21"	"   245.35"	"   236.89"	"   305.68"	"   236.47"	"   308.66"	" 7.3552"	" 7.8152"	" 7.9387"	" 7.8881"	" 8.2559"	" 7.8856"	" 8.2699"	"Tery_3286"	"gene3314"	"CDS"	5042852	5043283	"-"	"CP000393.1"	"putative transposase%2C IS891/IS1136/IS1341"	"PFAM: putative transposase%2C IS891/IS1136/IS1341~KEGG: tel:tlr2179 putative transposase"	"InterPro:IPR001959,NCBI_GP:ABG52397.1"
"Tery_4349"	471.950895577602	560.166923324913	450.854187808709	415.379929483631	-0.314103693692601	0.214030919662237	-1.467562229739	0.142223173974296	0.480003212163251	334	693	536	344	730	566	283	"    91.60"	"   106.60"	"    98.21"	"   113.34"	"   132.59"	"   101.39"	"    79.77"	" 6.5174"	" 6.7362"	" 6.6180"	" 6.8246"	" 7.0509"	" 6.6640"	" 6.3180"	"Tery_4349"	"gene4391"	"CDS"	6704735	6705010	"+"	"CP000393.1"	"MoaD family protein"	"TIGRFAM: MoaD family protein~PFAM: thiamineS~KEGG: ava:Ava_4953 ThiamineS"	"InterPro:IPR003749,InterPro:IPR010038,NCBI_GP:ABG53341.1"
"Tery_1503"	135.545025938385	117.667115888107	154.557281926571	124.904552006383	0.38061556345385	0.259934759282161	1.46427343732313	0.143119251870874	0.482583923663773	139	189	188	73	152	134	108	"    38.12"	"    29.07"	"    34.45"	"    24.05"	"    27.61"	"    24.00"	"    30.44"	" 5.2529"	" 4.8621"	" 5.1068"	" 4.5886"	" 4.7875"	" 4.5859"	" 4.9285"	"Tery_1503"	"gene1511"	"CDS"	2286427	2286921	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: eca:ECA2803 hypothetical protein"	"NCBI_GP:ABG50789.1"
"Tery_2883"	709.998806986225	547.389611283794	755.673571208788	804.095856354813	0.462936069013297	0.316414891702593	1.4630666291409	0.143449148058148	0.483182828632386	467	942	1222	290	797	675	814	"   128.07"	"   144.91"	"   223.91"	"    95.55"	"   144.76"	"   120.92"	"   229.45"	" 7.0010"	" 7.1791"	" 7.8068"	" 6.5783"	" 7.1776"	" 6.9180"	" 7.8421"	"Tery_2883"	"gene2905"	"CDS"	4490874	4491221	"-"	"CP000393.1"	"NADH dehydrogenase I subunit M"	"KEGG: ava:Ava_0303 NADH dehydrogenase I subunit M"	"NCBI_GP:ABG52055.1"
"Tery_2896"	522.3504789528	447.233392249235	552.108716746489	552.830208965833	0.302373892027568	0.206728557848744	1.4626614492653	0.143560039770679	0.483182828632386	396	852	673	274	584	650	442	"   108.60"	"   131.06"	"   123.32"	"    90.27"	"   106.07"	"   116.44"	"   124.59"	" 6.7631"	" 7.0342"	" 6.9463"	" 6.4964"	" 6.7290"	" 6.8636"	" 6.9612"	"Tery_2896"	"gene2918"	"CDS"	4503596	4503877	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:asl2557 hypothetical protein"	"NCBI_GP:ABG52064.1"
"Tery_3481"	156.139763287033	122.788516643899	158.398225517654	186.103316584237	0.375653847494534	0.257204886205202	1.46052376001454	0.14414618238434	0.48471133856712	125	254	168	87	139	258	124	"    34.28"	"    39.07"	"    30.78"	"    28.66"	"    25.25"	"    46.22"	"    34.95"	" 5.0998"	" 5.2885"	" 4.9445"	" 4.8417"	" 4.6586"	" 5.5307"	" 5.1278"	"Tery_3481"	"gene3511"	"CDS"	5359218	5360024	"-"	"CP000393.1"	"5'-nucleotidase / 3'-nucleotidase / exopolyphosphatase"	"KEGG: ava:Ava_2116 survival protein SurE~TIGRFAM: stationary-phase survival protein SurE~PFAM: Survival protein SurE"	"InterPro:IPR002828,NCBI_GP:ABG52571.1"
"Tery_3402"	1074.08293436231	910.580564798322	1137.78089508931	1142.03836283578	0.321379079155673	0.22052517255525	1.45733512157283	0.145023896430379	0.487216603561162	981	1616	1258	623	1071	1659	713	"   269.04"	"   248.59"	"   230.51"	"   205.26"	"   194.52"	"   297.19"	"   200.98"	" 8.0717"	" 7.9577"	" 7.8487"	" 7.6814"	" 7.6039"	" 8.2153"	" 7.6510"	"Tery_3402"	"gene3431"	"CDS"	5209882	5210124	"+"	"CP000393.1"	"nitrogen-fixing NifU-like"	"PFAM: nitrogen-fixing NifU-like~KEGG: pmt:PMT0254 NifU-like protein"	"InterPro:IPR001075,NCBI_GP:ABG52503.1"
