#chromosome	start	end	log2FoldChange
CP000393.1	6276393	6276809	-0.0717829812628147
CP000393.1	382366	383226	0.0508775117551531
CP000393.1	2926396	2927916	-0.0652678354722991
CP000393.1	5926433	5927119	-0.06115644751031401
CP000393.1	6918044	6920203	0.0573652179114296
CP000393.1	5405705	5406397	-0.0494159546859827
CP000393.1	1632117	1632995	-0.0638148321336562
CP000393.1	4764454	4767726	-0.0590776951319874
CP000393.1	2447382	2447483	-0.28180624226225803
CP000393.1	7236158	7236601	0.0508166359198726
CP000393.1	1698259	1698630	0.0586646060526723
CP000393.1	2919566	2921767	0.10674121928822698
CP000393.1	6399951	6400035	-0.33757410264114
CP000393.1	6829501	6831891	-0.0859040331001961
CP000393.1	4236269	4236781	0.0724010981387269
CP000393.1	7104047	7107124	0.0672062636196508
CP000393.1	4151287	4151547	-0.0850742690690597
CP000393.1	1143474	1144046	-0.0854144644817448
CP000393.1	3719938	3720738	-0.0631822845931327
CP000393.1	697751	698074	0.0487011053703551
CP000393.1	2605416	2605961	0.0727218519499021
CP000393.1	5111276	5112709	0.0766898399973568
CP000393.1	6850348	6851202	0.0693302406193936
CP000393.1	7103138	7103908	-0.0859617177734062
CP000393.1	1596127	1597305	0.0347073165515928
CP000393.1	2932409	2932807	-0.0416398946876628
CP000393.1	78349	81126	0.0575254328756578
CP000393.1	1453015	1453713	-0.06151170237321
CP000393.1	2505939	2506844	0.0905869179694651
CP000393.1	7182383	7183666	-0.0498748501924451
CP000393.1	7215225	7215605	-0.0687272175531848
CP000393.1	119376	121190	0.0597731975143323
CP000393.1	340839	341948	0.105118357397999
CP000393.1	1899852	1900091	-0.0593946861103299
CP000393.1	3601653	3603533	0.0390431816093925
CP000393.1	4727503	4728078	0.0816773646698949
CP000393.1	5018088	5018741	0.0457464593195401
CP000393.1	7489262	7489942	0.0468468976946587
CP000393.1	3606014	3606475	0.0499065216307144
CP000393.1	5110069	5111208	-0.101838294670237
CP000393.1	6167670	6168110	0.0647082425147214
CP000393.1	3155435	3156076	0.0505480392080445
CP000393.1	5491398	5497982	0.0724858134540337
CP000393.1	2377529	2379259	-0.0451702571096782
CP000393.1	3198350	3199639	-0.10634131336355
CP000393.1	687517	688122	0.0596366112701245
CP000393.1	1758520	1759998	-0.0608481805307239
CP000393.1	2483205	2484062	-0.0627934536036264
CP000393.1	3542138	3543433	0.0577938439220848
CP000393.1	5070385	5071044	-0.0646055515542663
CP000393.1	3570546	3570677	0.0768269705637436
CP000393.1	5113305	5113694	-0.0716049932705545
CP000393.1	36830	38158	0.0765385946860042
CP000393.1	352378	353694	-0.0405301418424299
CP000393.1	5601608	5601922	0.0824149803696611
CP000393.1	1354217	1354837	-0.07623533595800099
CP000393.1	1615715	1616581	-0.11746857974434698
CP000393.1	1837408	1838166	-0.045696134657473
CP000393.1	2864018	2865220	-0.0412447620536652
CP000393.1	5689609	5690343	0.0491679190846189
CP000393.1	5863868	5864548	-0.0859020388101534
CP000393.1	1908790	1910424	-0.0538087929177843
CP000393.1	7239247	7242270	0.0513349591317893
CP000393.1	6864151	6866904	-0.0589401563657482
CP000393.1	6849681	6850010	-0.0904206892583358
CP000393.1	5849705	5850019	0.0420561307979094
CP000393.1	294991	295656	-0.0366914678841901
CP000393.1	563584	564342	-0.0543205952462004
CP000393.1	1291960	1294113	-0.0538507365446445
CP000393.1	6080614	6085413	-0.0456906695877648
CP000393.1	5253848	5254453	-0.039406253750796
CP000393.1	6650224	6650817	-0.0691508865864952
CP000393.1	1294564	1295925	0.0501775087636825
CP000393.1	5004796	5005458	-0.0599181406761899
CP000393.1	6163736	6165493	-0.0470110532627429
CP000393.1	6453948	6455345	0.0365434549074505
CP000393.1	7307375	7308835	0.050017607749442
CP000393.1	7314886	7315557	0.0281718431716985
CP000393.1	7474033	7474338	0.0949395735003917
CP000393.1	3666435	3666848	0.06898714818457699
CP000393.1	5751287	5751739	0.0599877129929565
CP000393.1	241221	242240	0.0330496689554081
CP000393.1	2102236	2104170	-0.0324605052580762
CP000393.1	2761257	2762255	-0.0451779979645769
CP000393.1	3777196	3777939	-0.0520542713285848
CP000393.1	3779360	3779986	-0.0836345577977666
CP000393.1	4324937	4325995	-0.0858102791675418
CP000393.1	4849313	4849498	-0.0657983659584272
CP000393.1	5598330	5600006	0.0678658492543169
CP000393.1	7132163	7132582	0.0466217419585788
CP000393.1	84932	85924	-0.0290339310261394
CP000393.1	5959527	5960936	0.0707339399390366
CP000393.1	6660167	6660745	-0.0472054243055364
CP000393.1	637017	637871	0.0833461138639266
CP000393.1	1217233	1218636	-0.0390647093179417
CP000393.1	3287714	3291085	0.0478499631060219
CP000393.1	3557173	3557646	0.0660797862182414
CP000393.1	4790916	4791674	-0.0409352268229427
CP000393.1	747158	747436	0.0518060261549476
CP000393.1	6039001	6040260	-0.048271455343298
CP000393.1	694774	695922	-0.0586430659096009
CP000393.1	2468310	2469143	-0.0662972358849184
CP000393.1	3192988	3194634	-0.0493553249536598
CP000393.1	4406936	4408687	0.0429475620380173
CP000393.1	1540186	1543833	-0.0522538077118048
CP000393.1	1648441	1649709	-0.0431630834284519
CP000393.1	3517321	3518097	-0.055933035482679
CP000393.1	979363	979587	-0.0525305323663969
CP000393.1	1261720	1262853	0.0484942012593115
CP000393.1	5702852	5703775	-0.0455929886262549
CP000393.1	7648976	7650172	-0.0362460942460089
CP000393.1	6705409	6706437	-0.0368657283262489
CP000393.1	1265648	1265992	-0.0792253092632386
CP000393.1	1391421	1393301	-0.0439101277557949
CP000393.1	4127761	4127892	0.0386492420997586
CP000393.1	6098862	6099791	-0.0448847094350032
CP000393.1	7233810	7234319	-0.0375874878524761
CP000393.1	7545483	7546301	0.061531148603302
CP000393.1	6962273	6962434	-0.0903740711348642
CP000393.1	608237	608632	0.0974028758734507
CP000393.1	5346447	5347757	-0.0507494278260522
CP000393.1	5605869	5606108	-0.0829914170706811
CP000393.1	6319091	6321223	0.0299657829672672
CP000393.1	6025595	6026158	-0.0470854570838272
CP000393.1	7570338	7571768	0.0313976759095824
CP000393.1	757621	758259	-0.0296063150592937
CP000393.1	3202236	3202901	0.0530248479710681
CP000393.1	4984322	4986061	-0.0267640082049674
CP000393.1	2505159	2505914	0.0381002826195662
CP000393.1	2692226	2693236	0.0427206213601555
CP000393.1	3118977	3119423	0.0343305457200597
CP000393.1	3591690	3592478	0.0464656624282073
CP000393.1	5058586	5059836	-0.0361021444684639
CP000393.1	5265784	5266440	0.0423790119133331
CP000393.1	5361796	5362536	-0.0516694122650696
CP000393.1	5990186	5990968	0.0635003869034514
CP000393.1	6728535	6730526	-0.0438532486036693
CP000393.1	2819234	2821120	-0.0381448428629729
CP000393.1	7355870	7357288	0.0471717521777975
CP000393.1	5752208	5752822	0.0451602437441371
CP000393.1	3407336	3408871	0.0702912424440029
CP000393.1	1249747	1251102	-0.0378935017174424
CP000393.1	2239624	2241048	-0.0300866699109923
CP000393.1	3285647	3287659	-0.0348760730261985
CP000393.1	5427618	5428895	-0.0396744269981901
CP000393.1	820641	822119	0.0572561295704702
CP000393.1	4692416	4693294	0.0279135848912864
CP000393.1	6517335	6519740	-0.032396833701156
CP000393.1	6557032	6558519	-0.0545853176599747
CP000393.1	2804987	2811175	-0.0551778427688739
CP000393.1	3878566	3880275	0.0234866581294101
CP000393.1	4093688	4094305	0.0340721248721815
CP000393.1	4283570	4284199	0.0615304061683664
CP000393.1	4583853	4584539	-0.079380631442129
CP000393.1	5188430	5188717	-0.0315432067142701
CP000393.1	6340300	6342288	0.0265577358421664
CP000393.1	6343754	6344590	0.0438469775277583
CP000393.1	7680646	7680942	-0.0408314548985777
CP000393.1	997127	998314	-0.030118620908639
CP000393.1	3251904	3252446	0.0298801355736931
CP000393.1	7268117	7268218	0.0360676540297519
CP000393.1	5664377	5665081	-0.0322175771778354
CP000393.1	4943408	4944664	0.0317601474697577
CP000393.1	1456763	1457209	0.0410845100693679
CP000393.1	3111592	3111828	0.0427770835248421
CP000393.1	7208727	7209572	-0.0352525588108158
CP000393.1	12895	15912	-0.0403284172689972
CP000393.1	1422258	1423010	-0.0522899240015866
CP000393.1	2736273	2737244	0.0445715175297102
CP000393.1	4198353	4198442	-0.164585282985766
CP000393.1	5187567	5188373	-0.0213567412690025
CP000393.1	3745829	3745996	-0.0451456647828368
CP000393.1	6832866	6836132	-0.0365312588132599
CP000393.1	1223413	1226955	0.0390721602821518
CP000393.1	6539956	6542760	-0.0519093278854689
CP000393.1	3880533	3880886	0.028915299272226
CP000393.1	6502711	6503811	0.0225039115858727
CP000393.1	3055330	3055848	-0.0254592026697594
CP000393.1	3921754	3922926	-0.044407900230176996
CP000393.1	1975139	1976026	0.0180267663222244
CP000393.1	4863543	4864007	0.0248003115875845
CP000393.1	2270960	2271160	-0.0452685207653343
CP000393.1	6909831	6910340	0.0245192665209378
CP000393.1	7243092	7244867	0.0299249796427618
CP000393.1	4500290	4500676	0.0246865324064252
CP000393.1	251952	252425	0.0284152119404704
CP000393.1	5375265	5379440	-0.0423156596572453
CP000393.1	7408135	7408986	0.028256128564768997
CP000393.1	7491107	7491421	-0.0313677137297523
CP000393.1	7265339	7265716	-0.0375279833523826
CP000393.1	5080582	5080959	-0.0350150158304008
CP000393.1	3557804	3559585	0.0301438860211964
CP000393.1	5006154	5008349	-0.0401358145773512
CP000393.1	2490037	2490252	0.0577937143326267
CP000393.1	2757992	2758780	0.0266678013642051
CP000393.1	5501991	5503475	-0.0287114653109274
CP000393.1	925476	926078	0.0400538745813507
CP000393.1	1064179	1065519	0.0342564850052125
CP000393.1	4910934	4912403	-0.0262933267223546
CP000393.1	6404717	6405670	-0.0252380344154475
CP000393.1	7191009	7192118	0.0354574428149685
CP000393.1	565744	566562	-0.0297842300622761
CP000393.1	3870472	3871158	0.0426767303643577
CP000393.1	6539691	6539891	0.0443464834242411
CP000393.1	5562093	5562518	-0.0215216787019216
CP000393.1	7636996	7637778	0.0631539532352055
CP000393.1	4818736	4819386	-0.0308585904895399
CP000393.1	5136368	5136703	0.0296507747189162
CP000393.1	6215026	6215793	0.0318558624952252
CP000393.1	929569	930585	-0.0164343840453203
CP000393.1	1327223	1330339	-0.032463790246588
CP000393.1	2623272	2624444	-0.0330349047697476
CP000393.1	7078761	7079630	0.0258088841668079
CP000393.1	7082862	7084250	0.0260680022757492
CP000393.1	1421097	1421984	-0.0227323386071701
CP000393.1	3668880	3669755	0.0409893105469374
CP000393.1	5454517	5455338	-0.0173462951708324
CP000393.1	5469111	5469746	-0.0359943943289057
CP000393.1	1798654	1800735	0.028006607841417
CP000393.1	5985835	5986308	-0.0236302206486954
CP000393.1	750705	751028	-0.021092810980022997
CP000393.1	1387489	1388583	-0.0367910763229751
CP000393.1	6309905	6311383	0.0261032754889692
CP000393.1	6889357	6890832	-0.024843673867145
CP000393.1	1973698	1974462	-0.0355407559498836
CP000393.1	3843547	3844557	-0.0281839610717652
CP000393.1	7237321	7237818	-0.0248766993905587
CP000393.1	944659	945549	0.0142045463198089
CP000393.1	2508028	2508810	-0.0221764231533943
CP000393.1	3753129	3753734	-0.0320476766721912
CP000393.1	3925343	3926998	0.0289917100511448
CP000393.1	4036500	4037714	0.025480386460528002
CP000393.1	6449076	6451733	-0.0220452861619366
CP000393.1	6523084	6524142	-0.0215900154424617
CP000393.1	7248832	7249701	0.0261786191655463
CP000393.1	7696835	7697701	-0.0233638523291558
CP000393.1	1467224	1468048	-0.0279165864208729
CP000393.1	4636298	4637155	0.0200724696195021
CP000393.1	3566510	3567196	0.0434111235667665
CP000393.1	4767726	4768157	0.0455769000135345
CP000393.1	224551	225456	0.0187334659722536
CP000393.1	3308007	3309710	-0.0267722975884054
CP000393.1	3670590	3672419	-0.0282428210022563
CP000393.1	4899215	4901035	-0.0156381328194987
CP000393.1	4919588	4920166	0.0203065175358777
CP000393.1	5856287	5857933	-0.0260189717047468
CP000393.1	6962470	6963432	-0.0233983404497825
CP000393.1	779543	780718	0.0136547551861502
CP000393.1	5150909	5151526	-0.0288248887632541
CP000393.1	3118053	3118829	0.018802400472376
CP000393.1	1811884	1812762	-0.0187953239318943
CP000393.1	3714164	3715468	-0.0179637385917672
CP000393.1	4113609	4114220	-0.0155799309591769
CP000393.1	4318432	4319469	-0.0231176726868187
CP000393.1	4850499	4851890	0.0149901941684621
CP000393.1	4884647	4887262	0.0145806369854273
CP000393.1	808271	808972	0.0305454636649466
CP000393.1	7007538	7008296	0.0325372682071807
CP000393.1	7279225	7280568	0.023703154781462
CP000393.1	3736248	3739607	0.0297387396938722
CP000393.1	5081445	5081774	0.0168187212930081
CP000393.1	5622376	5623290	-0.0252317469042577
CP000393.1	4241744	4242589	-0.0220310520412629
CP000393.1	215800	216867	0.0183726707827505
CP000393.1	7350004	7350819	-0.0192399484013042
CP000393.1	1118945	1120267	-0.0316930283072727
CP000393.1	1574817	1575638	-0.0135719854050915
CP000393.1	4532131	4532328	-0.0394545868308744
CP000393.1	2304394	2305170	-0.0157383985740937
CP000393.1	5820851	5821168	-0.0168067296347887
CP000393.1	6702576	6702854	-0.0219780775813139
CP000393.1	5995638	5998688	-0.0227825984653968
CP000393.1	943156	944193	-0.0111218978488935
CP000393.1	2005048	2005605	0.0502400400207245
CP000393.1	5749799	5750809	0.0130607579873842
CP000393.1	422371	423588	-0.0259798773556563
CP000393.1	4429769	4430116	-0.0348536221906657
CP000393.1	4220709	4221551	0.0181526260315039
CP000393.1	4447185	4448186	-0.018445306795759
CP000393.1	401387	401554	-0.023201692141753997
CP000393.1	2838325	2839446	0.0263587742263682
CP000393.1	5348974	5350791	-0.0324842012327056
CP000393.1	5687118	5688737	-0.0148471810199729
CP000393.1	6074677	6075351	0.0140652567397354
CP000393.1	1107525	1107776	0.01488114284606
CP000393.1	1725763	1726743	0.0195986369845374
CP000393.1	2442462	2442896	-0.0193611371052831
CP000393.1	3060023	3061867	-0.0161643006390731
CP000393.1	4731692	4734034	-0.0204242919501685
CP000393.1	5529266	5532559	0.0109563846035433
CP000393.1	7093356	7094504	-0.0119213689749044
CP000393.1	7234638	7236137	0.0136515921571841
CP000393.1	7647817	7647987	0.0341399536648377
CP000393.1	6016874	6017011	0.0144888394809176
CP000393.1	5738385	5738735	-0.0269814932970719
CP000393.1	1241466	1242032	0.0216757451077333
CP000393.1	5590599	5590772	-0.0233802512528108
CP000393.1	1206596	1206904	0.019852569973933996
CP000393.1	4663054	4664826	0.014295094176288999
CP000393.1	3679663	3680367	-0.0141511424071516
CP000393.1	3796221	3796706	0.0106760798345952
CP000393.1	1047480	1048646	0.0103628799948884
CP000393.1	2601980	2603347	-0.018015131972688
CP000393.1	4412470	4413099	0.0120968606960991
CP000393.1	5355116	5356810	-0.0145555908006994
CP000393.1	457720	459648	0.0171343807071512
CP000393.1	5852706	5853323	0.0170840851623903
CP000393.1	2264832	2270045	-0.00925698439577346
CP000393.1	2603827	2604516	-0.0127363090068978
CP000393.1	2775364	2775552	0.0195435666039149
CP000393.1	4095672	4096883	0.0106134426972228
CP000393.1	1956658	1956891	0.0250082344800584
CP000393.1	2963591	2964661	-0.0121430415316292
CP000393.1	4094670	4094882	0.0104900516229487
CP000393.1	2119924	2120148	-0.0198364951892649
CP000393.1	5957989	5958264	0.0132623833432846
CP000393.1	6512089	6513231	-0.0078578587195063
CP000393.1	599368	599778	-0.0142933513411761
CP000393.1	5296620	5299337	0.0076742581650229
CP000393.1	6136222	6136803	0.0101508280999968
CP000393.1	2013421	2013852	0.0145264541815936
CP000393.1	6558828	6561368	0.0145609127191562
CP000393.1	1377289	1379997	0.0155508240579099
CP000393.1	1751417	1752841	-0.00837969691028641
CP000393.1	3938984	3943945	0.0154113138613466
CP000393.1	5683138	5684619	-0.00729592436321055
CP000393.1	6192982	6195567	0.00702928486601879
CP000393.1	339480	340676	0.0139941115125677
CP000393.1	3449872	3451476	-0.0100345422380538
CP000393.1	878411	879826	0.006197157489139121
CP000393.1	880082	881080	-0.0092102469293727
CP000393.1	2998586	3000205	0.0107965810334502
CP000393.1	3159119	3160816	-0.00788747788962285
CP000393.1	3850766	3854815	0.0130198191572704
CP000393.1	7231004	7231483	0.00695153028171374
CP000393.1	6105664	6106587	0.00697032298731866
CP000393.1	251225	251584	-0.00569260860800061
CP000393.1	5019714	5020295	0.00649703644564433
CP000393.1	5098445	5099041	0.008251594760356841
CP000393.1	5694717	5696072	-0.00554964937492655
CP000393.1	2390588	2391550	0.00978326575386628
CP000393.1	5821580	5821897	0.00761337761470767
CP000393.1	6928026	6928343	-0.00975275897044413
CP000393.1	7232029	7233177	0.0065325068329784896
CP000393.1	7383467	7383784	-0.00669624331125261
CP000393.1	2035337	2037400	0.00582920349666078
CP000393.1	7233177	7233677	-0.00428193827690906
CP000393.1	5952629	5954473	0.006491742966076621
CP000393.1	1253435	1253749	0.00647608484990365
CP000393.1	3694669	3694866	0.0056969943047623295
CP000393.1	3782982	3783746	0.00705699799408505
CP000393.1	543311	544138	-0.00425457391814403
CP000393.1	7080766	7081446	-0.0032375562440127
CP000393.1	1935767	1937014	0.0027465554380645602
CP000393.1	3718065	3719147	0.0046905272393410104
CP000393.1	5078383	5078529	0.00832823409710794
CP000393.1	5923744	5924598	-0.00397569521193548
CP000393.1	2867932	2869743	-0.0038282039852234897
CP000393.1	6274292	6275599	-0.00248773783961886
CP000393.1	663633	663986	0.00422738676960744
CP000393.1	2198110	2201106	0.00311348681635397
CP000393.1	5166936	5167727	-0.00261332654610406
CP000393.1	2720539	2721768	0.00364044591165126
CP000393.1	17126	20872	-0.00284734499963765
CP000393.1	6753937	6756696	-0.00245962244538655
CP000393.1	2132736	2132981	0.0038546846262444397
CP000393.1	3334629	3340364	-0.0028962265583214603
CP000393.1	4135837	4136874	-0.0040808910539279
CP000393.1	2802722	2804143	-0.00202745061472626
CP000393.1	3996352	4002789	0.00137518795875231
CP000393.1	6100241	6101284	-0.00134548490568602
CP000393.1	7486899	7487903	-0.0009652558508415539
CP000393.1	2862537	2862935	-0.00105100224786196
CP000393.1	3349565	3351013	0.000999768701028513
CP000393.1	3646145	3646465	0.000754777723147066
CP000393.1	5221535	5222911	-0.000637399730132354
CP000393.1	59088	59294	0.8776791824114392
CP000393.1	73849	74169	0.517105862085778
CP000393.1	262109	262288	-0.6227258635982839
CP000393.1	302330	303367	-0.26607272228182505
CP000393.1	309201	310238	0.0910930920084788
CP000393.1	358803	359048	-0.25308516210833704
CP000393.1	444560	444925	-0.051539703680669006
CP000393.1	445064	445597	0.23855524740851503
CP000393.1	502599	503360	0.608440953574424
CP000393.1	503552	503686	1.25149336421308
CP000393.1	503708	503887	0.820871247336044
CP000393.1	503895	504053	0.8438797321060709
CP000393.1	546691	547593	-0.23174201145279602
