#chromosome	start	end	baseMean_HFe
CP000393.1	36830	38158	111.909865165552
CP000393.1	352378	353694	253.391810990082
CP000393.1	5601608	5601922	33.6256976429892
CP000393.1	1354217	1354837	55.09011118891271
CP000393.1	1615715	1616581	15.128731708717101
CP000393.1	1837408	1838166	152.267268967943
CP000393.1	2864018	2865220	487.43449992616206
CP000393.1	5689609	5690343	169.09142166453
CP000393.1	5863868	5864548	54.2804847614323
CP000393.1	1908790	1910424	973.182731293929
CP000393.1	7239247	7242270	72.7883181831807
CP000393.1	6864151	6866904	56.5539587975341
CP000393.1	6849681	6850010	353.086862168305
CP000393.1	5849705	5850019	248.69772857396802
CP000393.1	294991	295656	442.535165035995
CP000393.1	563584	564342	92.722351534712
CP000393.1	1291960	1294113	83.9719945584493
CP000393.1	6080614	6085413	192.45335482010898
CP000393.1	5253848	5254453	429.555522232004
CP000393.1	6650224	6650817	243.087338601291
CP000393.1	1294564	1295925	91.1871045762239
CP000393.1	5004796	5005458	76.36771197644309
CP000393.1	6163736	6165493	502.519687705048
CP000393.1	6453948	6455345	272.510619837156
CP000393.1	7307375	7308835	110.122019425095
CP000393.1	7314886	7315557	457.5386235887901
CP000393.1	7474033	7474338	16.3609014657023
CP000393.1	3666435	3666848	29.8824797472733
CP000393.1	5751287	5751739	84.78466595915658
CP000393.1	241221	242240	1997.78642806254
CP000393.1	2102236	2104170	275.469737815766
CP000393.1	2761257	2762255	120.77921814098801
CP000393.1	3777196	3777939	411.64382676036905
CP000393.1	3779360	3779986	35.6573576528596
CP000393.1	4324937	4325995	2991.13785228746
CP000393.1	4849313	4849498	57.4609137316601
CP000393.1	5598330	5600006	39.022636128261
CP000393.1	7132163	7132582	368.885466584163
CP000393.1	84932	85924	694.720578714205
CP000393.1	5959527	5960936	264.837998127824
CP000393.1	6660167	6660745	160.411956919343
CP000393.1	637017	637871	17.3322842700289
CP000393.1	1217233	1218636	503.854559851566
CP000393.1	3287714	3291085	73.0525310148212
CP000393.1	3557173	3557646	217.945001313751
CP000393.1	4790916	4791674	930.0996874209509
CP000393.1	747158	747436	123.92735806594999
CP000393.1	6039001	6040260	96.5858865930131
CP000393.1	694774	695922	1433.02156110176
CP000393.1	2468310	2469143	1277.40121333393
CP000393.1	3192988	3194634	112.210404512619
CP000393.1	4406936	4408687	1307.96706035333
CP000393.1	1540186	1543833	144.085523188235
CP000393.1	1648441	1649709	1158.04526337987
CP000393.1	3517321	3518097	74.9703599636298
CP000393.1	979363	979587	203.854169745817
CP000393.1	1261720	1262853	77.6471802087192
CP000393.1	5702852	5703775	68.94460708589021
CP000393.1	7648976	7650172	210.78260064411703
CP000393.1	6705409	6706437	405.253128406009
CP000393.1	1265648	1265992	19.788920991452
CP000393.1	1391421	1393301	258.213480216295
CP000393.1	4127761	4127892	1113.80199093571
CP000393.1	6098862	6099791	529.1299493279811
CP000393.1	7233810	7234319	607.311138027643
CP000393.1	7545483	7546301	50.7684745885242
CP000393.1	6962273	6962434	20.580081611296603
CP000393.1	608237	608632	11.7279777524723
CP000393.1	5346447	5347757	69.0217459750846
CP000393.1	5605869	5606108	32.979529661521696
CP000393.1	6319091	6321223	2595.9074101703
CP000393.1	6025595	6026158	135.833124620856
CP000393.1	7570338	7571768	1007.7521130390401
CP000393.1	757621	758259	3405.6116693736303
CP000393.1	3202236	3202901	95.58713374679381
CP000393.1	4984322	4986061	1204.9929522692998
CP000393.1	2505159	2505914	598.984473589484
CP000393.1	2692226	2693236	76.806982054454
CP000393.1	3118977	3119423	137.743736155261
CP000393.1	3591690	3592478	1036.04077720632
CP000393.1	5058586	5059836	533.052464393669
CP000393.1	5265784	5266440	1966.51662800466
CP000393.1	5361796	5362536	488.25980837210403
CP000393.1	5990186	5990968	38.3158318120153
CP000393.1	6728535	6730526	199.572755668665
CP000393.1	2819234	2821120	135.825056171869
CP000393.1	7355870	7357288	50.429921906177796
CP000393.1	5752208	5752822	116.34595966749599
CP000393.1	3407336	3408871	194.02824970061798
CP000393.1	1249747	1251102	2249.1036379584502
CP000393.1	2239624	2241048	281.817399359085
CP000393.1	3285647	3287659	176.420362743366
CP000393.1	5427618	5428895	164.009905743314
CP000393.1	820641	822119	49.305582486874
CP000393.1	4692416	4693294	422.51569365469004
CP000393.1	6517335	6519740	377.563819110714
CP000393.1	6557032	6558519	45.752864412586
CP000393.1	2804987	2811175	88.0992200802851
CP000393.1	3878566	3880275	1413.2252770150303
CP000393.1	4093688	4094305	108.841073317742
CP000393.1	4283570	4284199	25.000263409354602
CP000393.1	4583853	4584539	13.3313396441959
CP000393.1	5188430	5188717	176.330595566917
CP000393.1	6340300	6342288	2976.08529973628
CP000393.1	6343754	6344590	324.68798650823896
CP000393.1	7680646	7680942	97.84335866628359
CP000393.1	997127	998314	513.950306054696
CP000393.1	3251904	3252446	342.090422944649
CP000393.1	7268117	7268218	216.68556598726002
CP000393.1	5664377	5665081	116.496707094515
CP000393.1	4943408	4944664	577.4186788174401
CP000393.1	1456763	1457209	427.391811288174
CP000393.1	3111592	3111828	396.693676158058
CP000393.1	7208727	7209572	185.712378770009
CP000393.1	12895	15912	238.8779507145
CP000393.1	1422258	1423010	37.767477715336206
CP000393.1	2736273	2737244	215.37526484414698
CP000393.1	4198353	4198442	10931.7045396186
CP000393.1	5187567	5188373	576.853493493699
CP000393.1	3745829	3745996	101.99468506269501
CP000393.1	6832866	6836132	670.499010840439
CP000393.1	1223413	1226955	365.386017209918
CP000393.1	6539956	6542760	63.5449740345176
CP000393.1	3880533	3880886	474.45526852655604
CP000393.1	6502711	6503811	367.973869080032
CP000393.1	3055330	3055848	573.145132996314
CP000393.1	3921754	3922926	76.4616146041067
CP000393.1	1975139	1976026	490.81405002737296
CP000393.1	4863543	4864007	452.425460712117
CP000393.1	2270960	2271160	36.963606076497896
CP000393.1	6909831	6910340	151.82246829538
CP000393.1	7243092	7244867	184.567625539164
CP000393.1	4500290	4500676	1098.0571711028301
CP000393.1	251952	252425	1564.1785882692902
CP000393.1	5375265	5379440	589.878582483483
CP000393.1	7408135	7408986	1320.4412139168699
CP000393.1	7491107	7491421	181.342451197396
CP000393.1	7265339	7265716	46.925980182257604
CP000393.1	5080582	5080959	2810.08797872718
CP000393.1	3557804	3559585	123.00257941399599
CP000393.1	5006154	5008349	95.3870876013011
CP000393.1	2490037	2490252	15.1445029502522
CP000393.1	2757992	2758780	940.239460665409
CP000393.1	5501991	5503475	275.005635550298
CP000393.1	925476	926078	152.354319837643
CP000393.1	1064179	1065519	116.33041262005
CP000393.1	4910934	4912403	923.8211615397839
CP000393.1	6404717	6405670	175.418893590398
CP000393.1	7191009	7192118	106.164237823338
CP000393.1	565744	566562	431.473246708425
CP000393.1	3870472	3871158	48.0706136914003
CP000393.1	6539691	6539891	25.7065823474574
CP000393.1	5562093	5562518	180.304170150858
CP000393.1	7636996	7637778	16.2424278346345
CP000393.1	4818736	4819386	335.42957851769404
CP000393.1	5136368	5136703	107.50535013664101
CP000393.1	6215026	6215793	55.533433986399096
CP000393.1	929569	930585	386.222049508406
CP000393.1	1327223	1330339	1802.2223545417398
CP000393.1	2623272	2624444	89.26169255657021
CP000393.1	7078761	7079630	74.92316596072659
CP000393.1	7082862	7084250	457.80397037971494
CP000393.1	1421097	1421984	107.365470197098
CP000393.1	3668880	3669755	76.3807886518775
CP000393.1	5454517	5455338	976.1307206071781
CP000393.1	5469111	5469746	64.0764599203399
CP000393.1	1798654	1800735	552.462033311675
CP000393.1	5985835	5986308	217.010190959589
CP000393.1	750705	751028	678.641019475053
CP000393.1	1387489	1388583	623.617911000739
CP000393.1	6309905	6311383	341.839726418642
CP000393.1	6889357	6890832	8675.82394225573
CP000393.1	1973698	1974462	486.128573677668
CP000393.1	3843547	3844557	192.479418947904
CP000393.1	7237321	7237818	147.848042676856
CP000393.1	944659	945549	797.9901939115581
CP000393.1	2508028	2508810	214.106424655943
CP000393.1	3753129	3753734	919.2075851612351
CP000393.1	3925343	3926998	105.49935809949699
CP000393.1	4036500	4037714	176.551547393428
CP000393.1	6449076	6451733	1376.4346669506301
CP000393.1	6523084	6524142	540.694551366179
CP000393.1	7248832	7249701	1544.92016716423
CP000393.1	7696835	7697701	1498.54955829392
CP000393.1	1467224	1468048	714.250556278348
CP000393.1	4636298	4637155	710.7366286001641
CP000393.1	3566510	3567196	14.4687557389341
CP000393.1	4767726	4768157	16.9890890176767
CP000393.1	224551	225456	264.35831182494803
CP000393.1	3308007	3309710	981.8531850658251
CP000393.1	3670590	3672419	60.5287500724984
CP000393.1	4899215	4901035	791.5498681722479
CP000393.1	4919588	4920166	371.53126671428805
CP000393.1	5856287	5857933	91.64070501065609
CP000393.1	6962470	6963432	2063.91183410549
CP000393.1	779543	780718	816.483755707496
CP000393.1	5150909	5151526	167.907177223329
CP000393.1	3118053	3118829	159.211941236607
CP000393.1	1811884	1812762	1645.1205833340698
CP000393.1	3714164	3715468	1109.4096035666
CP000393.1	4113609	4114220	441.08350607826105
CP000393.1	4318432	4319469	54.1858508208875
CP000393.1	4850499	4851890	2590.87262462683
CP000393.1	4884647	4887262	925.4814814550639
CP000393.1	808271	808972	39.926896496286204
CP000393.1	7007538	7008296	36.0210711891407
CP000393.1	7279225	7280568	1093.1434775099601
CP000393.1	3736248	3739607	217.882162282348
CP000393.1	5081445	5081774	2753.28371307971
CP000393.1	5622376	5623290	129.771911511588
CP000393.1	4241744	4242589	137.433687474091
CP000393.1	215800	216867	272.598991870267
CP000393.1	7350004	7350819	85.5367162744003
CP000393.1	1118945	1120267	1312.68633184303
CP000393.1	1574817	1575638	681.824195244491
CP000393.1	4532131	4532328	73.88048827892091
CP000393.1	2304394	2305170	171.439235551337
CP000393.1	5820851	5821168	1089.10047558735
CP000393.1	6702576	6702854	82.5695145974872
CP000393.1	5995638	5998688	145.45988654510901
CP000393.1	943156	944193	1176.37120077995
CP000393.1	2005048	2005605	1588.72431972603
CP000393.1	5749799	5750809	232.402143003013
CP000393.1	422371	423588	37.6197905108584
CP000393.1	4429769	4430116	14.445767082994498
CP000393.1	4220709	4221551	203.844138043609
CP000393.1	4447185	4448186	71.4538116931035
CP000393.1	401387	401554	328.58901253371397
CP000393.1	2838325	2839446	35.9493061828333
CP000393.1	5348974	5350791	19.5017195038719
CP000393.1	5687118	5688737	220.066757166548
CP000393.1	6074677	6075351	148.325117145371
CP000393.1	1107525	1107776	1229.5602925003
CP000393.1	1725763	1726743	41.9163707296999
CP000393.1	2442462	2442896	47.1379907845484
CP000393.1	3060023	3061867	119.89768524485001
CP000393.1	4731692	4734034	241.273324260652
CP000393.1	5529266	5532559	538.985089437923
CP000393.1	7093356	7094504	897.9000089949519
CP000393.1	7234638	7236137	639.222411257706
CP000393.1	7647817	7647987	12.8442487227883
CP000393.1	6016874	6017011	3091.97651627058
CP000393.1	5738385	5738735	70.7224363734537
CP000393.1	1241466	1242032	38.568915972126604
CP000393.1	5590599	5590772	70.4539618775624
CP000393.1	1206596	1206904	39.3789080560476
CP000393.1	4663054	4664826	515.13404986844
CP000393.1	3679663	3680367	356.45532708545096
CP000393.1	3796221	3796706	173.48238988917802
CP000393.1	1047480	1048646	264.058033661933
CP000393.1	2601980	2603347	30.028584604286603
CP000393.1	4412470	4413099	707.687749942606
CP000393.1	5355116	5356810	53.7870274602036
CP000393.1	457720	459648	297.02231445002604
CP000393.1	5852706	5853323	185.712274297622
CP000393.1	2264832	2270045	1994.90044622011
CP000393.1	2603827	2604516	169.45661307588801
CP000393.1	2775364	2775552	30.339140404246802
CP000393.1	4095672	4096883	161.366821919938
CP000393.1	1956658	1956891	19.7709405619589
CP000393.1	2963591	2964661	656.310008489257
CP000393.1	4094670	4094882	1590.38646342106
CP000393.1	2119924	2120148	24.644722794449102
CP000393.1	5957989	5958264	55.698735963929394
CP000393.1	6512089	6513231	408.37454037888705
CP000393.1	599368	599778	45.50014590891539
CP000393.1	5296620	5299337	944.4088414650729
CP000393.1	6136222	6136803	75.70931835412459
CP000393.1	2013421	2013852	33.6204282324898
CP000393.1	6558828	6561368	46.2076815380422
CP000393.1	1377289	1379997	116.812636777362
CP000393.1	1751417	1752841	159.451583064843
CP000393.1	3938984	3943945	196.14645995273102
CP000393.1	5683138	5684619	634.826659006869
CP000393.1	6192982	6195567	663.919007615028
CP000393.1	339480	340676	43.0860606203896
CP000393.1	3449872	3451476	114.62337758250901
CP000393.1	878411	879826	240.41062282858996
CP000393.1	880082	881080	84.8380848795302
CP000393.1	2998586	3000205	195.713497523929
CP000393.1	3159119	3160816	219.58735378837298
CP000393.1	3850766	3854815	75.48411135469729
CP000393.1	7231004	7231483	267.688271531171
CP000393.1	6105664	6106587	666.5630991846521
CP000393.1	251225	251584	234.102572217329
CP000393.1	5019714	5020295	181.872198024088
CP000393.1	5098445	5099041	100.554191766454
CP000393.1	5694717	5696072	2099.8630448047697
CP000393.1	2390588	2391550	41.2579771073815
CP000393.1	5821580	5821897	1511.69038061306
CP000393.1	6928026	6928343	185.514818245842
CP000393.1	7232029	7233177	4050.3762489440796
CP000393.1	7383467	7383784	116.40438681431601
CP000393.1	2035337	2037400	191.252242168051
CP000393.1	7233177	7233677	1118.94933862845
CP000393.1	5952629	5954473	801.625492246519
CP000393.1	1253435	1253749	158.73107523266899
CP000393.1	3694669	3694866	68.495425027374
CP000393.1	3782982	3783746	36.1858877885283
CP000393.1	543311	544138	152.097809798549
CP000393.1	7080766	7081446	298.695456354189
CP000393.1	1935767	1937014	849.132779395011
CP000393.1	3718065	3719147	227.329322371278
CP000393.1	5078383	5078529	12.983501821837699
CP000393.1	5923744	5924598	390.368106494319
CP000393.1	2867932	2869743	374.24523401075896
CP000393.1	6274292	6275599	315.896331780066
CP000393.1	663633	663986	586.819861588323
CP000393.1	2198110	2201106	120.95589472478599
CP000393.1	5166936	5167727	357.025766564209
CP000393.1	2720539	2721768	84.29562703384391
CP000393.1	17126	20872	402.37167168469904
CP000393.1	6753937	6756696	495.5284417826401
CP000393.1	2132736	2132981	20.704675687447104
CP000393.1	3334629	3340364	283.944507354121
CP000393.1	4135837	4136874	223.107208216179
CP000393.1	2802722	2804143	6120.21636138185
CP000393.1	3996352	4002789	413.005381117195
CP000393.1	6100241	6101284	442.540419197179
CP000393.1	7486899	7487903	277.68674795826803
CP000393.1	2862537	2862935	210.571687011148
CP000393.1	3349565	3351013	166.79297397861998
CP000393.1	3646145	3646465	77.5029188832233
CP000393.1	5221535	5222911	97.49993921984141
CP000393.1	59088	59294	4.4044105565229
CP000393.1	73849	74169	8.45755741170565
CP000393.1	262109	262288	3.8909051001937502
CP000393.1	302330	303367	2.85203420312505
CP000393.1	309201	310238	9.598399385425811
CP000393.1	358803	359048	6.71494242093269
CP000393.1	444560	444925	6.03576933063259
CP000393.1	445064	445597	3.44452208016604
CP000393.1	502599	503360	12.9490188379283
CP000393.1	503552	503686	8.41342363134383
CP000393.1	503708	503887	6.31611906024876
CP000393.1	503895	504053	9.70158715310122
CP000393.1	546691	547593	4.65712906019355
CP000393.1	603425	603682	2.61081002742422
CP000393.1	664213	664440	5.06402086986534
CP000393.1	831588	832475	6.45072958929224
CP000393.1	832685	833020	7.10227145364681
CP000393.1	867047	867376	4.12406082690673
CP000393.1	867470	867970	2.6583696867679905
CP000393.1	1042907	1043191	7.7898786493753605
CP000393.1	1086668	1086862	5.91729569956483
CP000393.1	1165493	1165699	8.398503424392072
CP000393.1	1234183	1234410	4.02050740279073
CP000393.1	1336822	1337058	7.5520803526564695
CP000393.1	1346434	1346811	3.0932583788258903
CP000393.1	1349769	1350455	5.69099173081576
CP000393.1	1368592	1368963	5.0525265418955305
CP000393.1	1376791	1377237	5.659934625888281
CP000393.1	1385099	1385314	11.037310334202399
CP000393.1	1481922	1482455	4.48645319977611
CP000393.1	1554577	1554864	2.4566367214230698
CP000393.1	1573710	1574747	3.42801952574974
CP000393.1	1889069	1889311	7.25644475964796
CP000393.1	1898433	1899119	9.29469534342943
CP000393.1	1941237	1941443	4.03700995720703
CP000393.1	1954986	1955288	11.372071481126198
CP000393.1	1966691	1966912	4.4995298752104596
CP000393.1	1966978	1967166	5.384227466278009
CP000393.1	1983497	1983685	1.20453853103965
CP000393.1	2030402	2030767	10.6058475211264
CP000393.1	2113051	2113173	3.34597688249654
CP000393.1	2121204	2121380	2.49270205279704
CP000393.1	2122042	2122728	8.523463156983139
CP000393.1	2135723	2135899	10.0363483000251
CP000393.1	2139381	2139662	2.81596887175109
CP000393.1	2140838	2140963	6.23249406953102
CP000393.1	2171224	2171295	2160.31154996208
CP000393.1	2317702	2317824	9.839623561126642
CP000393.1	2513325	2513828	5.43985557460965
CP000393.1	2513920	2514420	1.89214572676819
CP000393.1	2679697	2679927	8.16070512767318
CP000393.1	2679934	2680065	5.29717659657832
CP000393.1	2853857	2854648	3.85141388983783
CP000393.1	2855133	2856557	4.00558719583897
CP000393.1	3003398	3003745	4.75567425786306
CP000393.1	3421090	3421593	4.10413239350848
CP000393.1	3564500	3565069	6.2409281749594605
CP000393.1	3565074	3565556	5.810682052907469
CP000393.1	3565607	3566053	3.2984172231527595
CP000393.1	3566076	3566405	2.50419638076685
CP000393.1	3734100	3734432	6.4392352613224295
CP000393.1	3734579	3734965	2.4566367214230698
CP000393.1	3765390	3765740	9.764067019396759
CP000393.1	3884865	3885038	7.761881766989251
CP000393.1	3987412	3987930	7.911412502984481
CP000393.1	4067578	4067835	7.25644475964796
CP000393.1	4306258	4306575	4.00901307482092
CP000393.1	4334286	4334693	4.26980002747943
CP000393.1	4382111	4382491	9.25863001205546
CP000393.1	4526570	4526743	3.7562945711502795
CP000393.1	4676243	4676575	6.9086069372897505
